procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 5018564 123076 1319144    0    0     0   768 1435 10911 15  5 77  4  0 2021-12-09 10:39:19
 0  0      0 5018564 123076 1319144    0    0     0     0  599 5318  6  2 93  0  0 2021-12-09 10:39:20
 0  0      0 5018312 123088 1319284    0    0     0   740 1518 11697 12  7 77  5  0 2021-12-09 10:39:21
 0  0      0 5018580 123088 1319284    0    0     0    64 1238 7967  6  3 91  0  0 2021-12-09 10:39:22
 0  0      0 5018776 123088 1319284    0    0     0     0  690 5336  4  3 93  0  0 2021-12-09 10:39:23
 0  0      0 5018816 123116 1319420    0    0     0   800 1446 10586 15  5 76  5  0 2021-12-09 10:39:24
 0  0      0 5018824 123116 1319420    0    0     0     0  621 5318  3  3 95  0  0 2021-12-09 10:39:25
 1  0      0 5018312 123152 1319556    0    0     0   804 1472 12027 15  7 73  5  0 2021-12-09 10:39:26
 0  0      0 5018564 123152 1319560    0    0     0     0  776 6237  3  3 95  0  0 2021-12-09 10:39:27
 0  1      0 5019068 123160 1319564    0    0     0    56  858 6752  5  2 94  0  0 2021-12-09 10:39:28
 0  0      0 5019068 123200 1319692    0    0     0   736 1261 10101 13  6 78  4  0 2021-12-09 10:39:29
 0  0      0 5018816 123200 1319692    0    0     0     4 1417 10131  7  8 86  0  0 2021-12-09 10:39:30
 0  0      0 5018564 123216 1319812    0    0     0   764 1628 11548 13  6 77  5  0 2021-12-09 10:39:31
 0  0      0 5018564 123216 1319812    0    0     0   352  731 5603  3  3 94  0  0 2021-12-09 10:39:32
 0  1      0 5018564 123232 1319840    0    0     0   292  634 5806  3  3 92  3  0 2021-12-09 10:39:33
 0  0      0 5017556 123240 1319956    0    0     0   548 1332 9161 14  3 80  3  0 2021-12-09 10:39:34
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5017808 123240 1319956    0    0     0     0  945 7432  4  3 94  0  0 2021-12-09 10:39:35
 0  0      0 5017792 123252 1320088    0    0     0   748 1392 11618 15  6 76  4  0 2021-12-09 10:39:36
 0  0      0 5018060 123252 1320092    0    0     0    20  697 5342  3  1 96  0  0 2021-12-09 10:39:37
11  0      0 5018816 123252 1320124    0    0     0   320 1082 8757  5  5 87  3  0 2021-12-09 10:39:38
 0  0      0 5018564 123252 1320232    0    0     0   452 1475 9774 11  4 84  2  0 2021-12-09 10:39:39
 0  0      0 5018060 123252 1320236    0    0     0     0  538 5300  6  2 92  0  0 2021-12-09 10:39:40
 0  0      0 5015792 123280 1320360    0    0     0   772 1410 10717 12  7 76  6  0 2021-12-09 10:39:41
 1  0      0 5017052 123280 1320364    0    0     0     4  927 5989  4  2 93  0  0 2021-12-09 10:39:42
 0  1      0 5017052 123304 1320500    0    0     0   664 1387 9239  9  3 85  3  0 2021-12-09 10:39:43
 1  0      0 5017304 123304 1320512    0    0     0    88  870 7874  6  4 90  1  0 2021-12-09 10:39:44
 0  0      0 5018312 123304 1320512    0    0     0     0  776 6194  5  3 93  0  0 2021-12-09 10:39:45
 0  0      0 5018312 123324 1320640    0    0     0   788 1473 10959 11  5 79  5  0 2021-12-09 10:39:46
 0  0      0 5018312 123324 1320640    0    0     0     8  703 5637  3  3 95  0  0 2021-12-09 10:39:47
 0  0      0 5017304 123340 1320760    0    0     0   812  953 9072 10  4 83  4  0 2021-12-09 10:39:48
 0  0      0 5016800 123340 1320764    0    0     0     0  719 5827  6  2 93  0  0 2021-12-09 10:39:49
 0  0      0 5016800 123340 1320768    0    0     0     0  828 6719  6  2 92  0  0 2021-12-09 10:39:50
 0  0      0 5017556 123360 1320916    0    0     0   816 1683 12452 14  4 80  3  0 2021-12-09 10:39:51
 5  0      0 5017304 123360 1320920    0    0     0     8  507 5015  4  3 93  0  0 2021-12-09 10:39:52
 0  0      0 5016044 123360 1321044    0    0     0   756 1346 9342 10  2 83  5  0 2021-12-09 10:39:53
 2  0      0 5015540 123360 1321044    0    0     0     4  640 5603  5  3 92  0  0 2021-12-09 10:39:54
 0  0      0 5015540 123360 1321044    0    0     0     0  784 6197  5  3 92  0  0 2021-12-09 10:39:55
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5015540 123380 1321184    0    0     0   748 1511 10649 13  4 79  5  0 2021-12-09 10:39:56
 0  0      0 5015540 123380 1321184    0    0     0     0  586 5111  5  2 93  0  0 2021-12-09 10:39:57
 6  0      0 5015540 123408 1321324    0    0     0   788 1598 12061 13  7 75  4  0 2021-12-09 10:39:58
 0  0      0 5015792 123408 1321324    0    0     0     0  845 6306  7  3 90  0  0 2021-12-09 10:39:59
 0  0      0 5015792 123408 1321328    0    0     0     4  748 6592  9  5 85  0  0 2021-12-09 10:40:00
 0  0      0 5014784 123416 1321472    0    0     0   796 1749 12330 12  6 78  5  0 2021-12-09 10:40:01
 0  0      0 5014784 123416 1321472    0    0     0     0  884 6723  8  2 90  0  0 2021-12-09 10:40:02
 0  0      0 5014028 123416 1321600    0    0     0   832 1612 10895 11  6 79  4  0 2021-12-09 10:40:03
 1  0      0 5013776 123416 1321600    0    0     0     0  682 5463  4  2 94  0  0 2021-12-09 10:40:04
 4  1      0 5013524 123416 1321632    0    0     0   412 1070 8914  7  4 86  3  0 2021-12-09 10:40:05
 0  0      0 5012516 123416 1321724    0    0     0   360  992 9255 10  5 84  1  0 2021-12-09 10:40:06
 0  0      0 5013272 123416 1321728    0    0     0     0  834 6155  3  2 95  0  0 2021-12-09 10:40:07
 0  0      0 5012768 123424 1321880    0    0     0  1148 1514 10551 11  6 79  4  0 2021-12-09 10:40:08
 0  0      0 5012264 123424 1321880    0    0     0     0  715 5279  3  2 95  0  0 2021-12-09 10:40:09
 0  1      0 5011760 123424 1321904    0    0     0   244  853 7087  7  4 82  7  0 2021-12-09 10:40:10
 0  0      0 5009492 123436 1322008    0    0     0   552 1677 11205 14  5 72 10  0 2021-12-09 10:40:11
 0  0      0 5011760 123436 1322008    0    0     0     4  933 6166  5  2 93  0  0 2021-12-09 10:40:12
 0  0      0 5011004 123456 1322160    0    0     0   760 1380 10351  9  6 80  5  0 2021-12-09 10:40:13
 5  0      0 5011216 123456 1322160    0    0     0     0  792 5927  4  2 94  0  0 2021-12-09 10:40:14
 0  0      0 5011508 123456 1322164    0    0     0     0  941 6590  5  3 93  0  0 2021-12-09 10:40:15
 0  0      0 5011004 123480 1322296    0    0     0   720 1407 10261 11  5 80  5  0 2021-12-09 10:40:16
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 5010752 123480 1322300    0    0     0     0  752 5453  2  2 96  0  0 2021-12-09 10:40:17
 0  0      0 5009492 123492 1322436    0    0     0   756 1270 12302 14  6 77  4  0 2021-12-09 10:40:18
 0  0      0 5009492 123492 1322436    0    0     0     0  972 6748  5  2 93  0  0 2021-12-09 10:40:19
 0  0      0 5009744 123492 1322436    0    0     0     0 1153 7558  6  3 91  0  0 2021-12-09 10:40:20
 0  0      0 5009240 123496 1322568    0    0     0   744 1403 10412 13  4 69 14  0 2021-12-09 10:40:21
 0  0      0 5010500 123496 1322568    0    0     0     0  671 5844  3  4 93  0  0 2021-12-09 10:40:22
 0  0      0 5009492 123516 1322728    0    0     0   852 1287 10281 12  5 79  6  0 2021-12-09 10:40:23
 0  0      0 5009492 123516 1322728    0    0     0     4  978 7112  6  3 91  0  0 2021-12-09 10:40:24
 0  0      0 5009744 123516 1322732    0    0     0     0  969 6647  4  3 93  0  0 2021-12-09 10:40:25
 0  0      0 5010752 123532 1322868    0    0     0   812 1634 11595 14  5 76  4  0 2021-12-09 10:40:26
 0  0      0 5010500 123532 1322868    0    0     0     0  614 5291  5  1 94  0  0 2021-12-09 10:40:27
 0  0      0 5009492 123556 1322996    0    0     0   868 1572 11499 11  6 80  4  0 2021-12-09 10:40:28
 2  0      0 5009240 123556 1322996    0    0     0     0  812 5699  4  2 94  0  0 2021-12-09 10:40:29
 1  0      0 5008736 123556 1322996    0    0     0     4  723 7788  7  9 84  0  0 2021-12-09 10:40:30
 2  0      0 5007972 123580 1323148    0    0     0   772 1280 10107 12  4 78  5  0 2021-12-09 10:40:31
 1  0      0 5007728 123580 1323148    0    0     0     0  691 5484  3  3 94  0  0 2021-12-09 10:40:32
 3  0      0 5008232 123612 1323500    0    0     0  1824 2243 15328 15  4 68 12  0 2021-12-09 10:40:33
 0  0      0 5008232 123612 1323500    0    0     0     0  930 6431  5  3 92  0  0 2021-12-09 10:40:34
 0  0      0 5008736 123612 1323500    0    0     0     0 1232 7987  4  3 93  0  0 2021-12-09 10:40:35
 0  0      0 5010400 123640 1320504    0    0     0   856 1523 11410 16  7 73  5  0 2021-12-09 10:40:36
 8  0      0 5010500 123640 1320496    0    0     0     0  705 5079  3  2 95  0  0 2021-12-09 10:40:37
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5010248 123648 1320620    0    0     0  1112 1446 10438 12  5 74  8  0 2021-12-09 10:40:38
 0  0      0 5009744 123648 1320624    0    0     0     0  758 5801  5  3 93  0  0 2021-12-09 10:40:39
 0  0      0 5009492 123648 1320624    0    0     0     0  868 6369  8  3 89  0  0 2021-12-09 10:40:40
 3  0      0 5007476 123656 1320772    0    0     0   820 1522 11732 14  4 78  5  0 2021-12-09 10:40:41
 0  0      0 5008876 123656 1320772    0    0     0     4 1011 6591  4  4 91  0  0 2021-12-09 10:40:42
 0  0      0 5009232 123676 1320892    0    0     0   800 1462 9630 13  3 79  6  0 2021-12-09 10:40:43
 1  0      0 5011500 123676 1320892    0    0     0     0  787 5774  4  4 93  0  0 2021-12-09 10:40:44
 0  0      0 5012256 123676 1320892    0    0     0     0  852 5864  4  1 95  0  0 2021-12-09 10:40:45
 0  0      0 5012256 123692 1321032    0    0     0   728 1444 12351 13  5 77  5  0 2021-12-09 10:40:46
 0  0      0 5012256 123692 1321036    0    0     0     0  708 5447  4  2 95  0  0 2021-12-09 10:40:47
 0  0      0 5011500 123700 1321164    0    0     0   744 1646 11647 12  6 78  4  0 2021-12-09 10:40:48
 0  0      0 5011248 123700 1321168    0    0     0     8  868 5559  3  2 95  0  0 2021-12-09 10:40:49
 0  1      0 5010996 123700 1321176    0    0     0    76  890 5850  7  2 92  0  0 2021-12-09 10:40:50
 1  0      0 5010492 123712 1321300    0    0     0   716 1968 13475 16  6 73  5  0 2021-12-09 10:40:51
 0  0      0 5010744 123712 1321300    0    0     0     0  708 5245  3  2 96  0  0 2021-12-09 10:40:52
 4  0      0 5010492 123716 1321444    0    0     0   780 1485 12407 15  6 76  3  0 2021-12-09 10:40:53
 0  0      0 5010492 123716 1321444    0    0     0    12  939 5885  4  3 93  0  0 2021-12-09 10:40:54
 0  1      0 5010492 123720 1321440    0    0     0   120 1232 8021  4  3 92  1  0 2021-12-09 10:40:55
 0  0      0 5010492 123724 1321568    0    0     0   672 1289 9331 13  6 77  4  0 2021-12-09 10:40:56
 0  0      0 5010492 123724 1321568    0    0     0     0  933 6370  3  3 95  0  0 2021-12-09 10:40:57
 0  0      0 5010240 123748 1321728    0    0     0   816 1757 13151 12  7 77  4  0 2021-12-09 10:40:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5009988 123748 1321728    0    0     0    64  640 5375  4  1 94  0  0 2021-12-09 10:40:59
 0  1      0 5009988 123748 1321752    0    0     0   304  767 6799  8  2 86  4  0 2021-12-09 10:41:00
 2  0      0 5009988 123752 1321852    0    0     0   460 1539 10150 12  5 81  3  0 2021-12-09 10:41:01
 2  0      0 5010240 123752 1321852    0    0     0     0  972 7197  4  3 93  0  0 2021-12-09 10:41:02
 0  0      0 5010240 123776 1321980    0    0     0   704 1322 9825 11  6 80  4  0 2021-12-09 10:41:03
 0  0      0 5009988 123776 1321984    0    0     0    16  698 5497  6  2 92  0  0 2021-12-09 10:41:04
 3  0      0 5009484 123788 1322116    0    0     0   736 1205 8968 10  5 83  3  0 2021-12-09 10:41:05
 0  0      0 5009484 123796 1322120    0    0     0    60 1066 7047  6  4 90  1  0 2021-12-09 10:41:06
 1  0      0 5009232 123796 1322120    0    0     0     0  677 5406  5  2 94  0  0 2021-12-09 10:41:07
 1  0      0 5009484 123804 1322256    0    0     0   772 1885 13240 13  6 75  6  0 2021-12-09 10:41:08
 0  0      0 5009484 123804 1322256    0    0     0    20  796 5770  4  2 94  0  0 2021-12-09 10:41:09
 6  0      0 5008224 123828 1322388    0    0     0   768 1290 9738 12  5 79  5  0 2021-12-09 10:41:10
 7  0      0 5008224 123828 1322392    0    0     0     0  706 5568  6  1 93  0  0 2021-12-09 10:41:11
 0  0      0 5008476 123828 1322396    0    0     0     4  790 6093  7  2 92  0  0 2021-12-09 10:41:12
 0  0      0 5008476 123844 1322520    0    0     0   744 1519 10914 11  4 81  5  0 2021-12-09 10:41:13
 0  0      0 5008476 123844 1322524    0    0     0   272  732 5335  4  3 94  0  0 2021-12-09 10:41:14
 0  0      0 5009232 123856 1322668    0    0     0   788 1443 11045 11  3 80  6  0 2021-12-09 10:41:15
 0  0      0 5009988 123856 1322668    0    0     0     0  760 5799  4  4 91  0  0 2021-12-09 10:41:16
 0  0      0 5009988 123856 1322668    0    0     0     0  729 5467  2  2 96  0  0 2021-12-09 10:41:17
 0  0      0 5009484 123860 1322792    0    0     0   708 1635 11213 13  4 79  4  0 2021-12-09 10:41:18
 0  0      0 5008980 123860 1322792    0    0     0     4  710 5358  3  2 94  0  0 2021-12-09 10:41:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5008980 123892 1322924    0    0     0   780 1537 11813 15  7 74  4  0 2021-12-09 10:41:20
 0  0      0 5008980 123892 1322924    0    0     0     0  691 5750  8  2 90  0  0 2021-12-09 10:41:21
 2  0      0 5008728 123892 1322932    0    0     0     0  757 5274  3  2 95  0  0 2021-12-09 10:41:22
 0  0      0 5008728 123908 1323084    0    0     0   832 1421 12102 15  6 75  5  0 2021-12-09 10:41:23
 0  0      0 5008224 123908 1323084    0    0     0     0  720 5227  4  3 93  0  0 2021-12-09 10:41:24
 0  0      0 5005956 123920 1323208    0    0     0   856 1456 10758 14  5 76  5  0 2021-12-09 10:41:25
 0  0      0 5007216 123920 1323208    0    0     0     0  839 6266  6  3 92  0  0 2021-12-09 10:41:26
 0  0      0 5007468 123920 1323208    0    0     0     0  636 5010  3  1 96  0  0 2021-12-09 10:41:27
 0  0      0 5006964 123920 1323352    0    0     0   804 1724 12314 13  8 74  4  0 2021-12-09 10:41:28
 0  0      0 5008476 123920 1323352    0    0     0     0  697 5940  3  3 94  0  0 2021-12-09 10:41:29
 0  0      0 5008224 123948 1323504    0    0     0   812 1668 14231 17 12 68  4  0 2021-12-09 10:41:30
 0  0      0 5008224 123948 1323504    0    0     0     4  982 6877  8  2 90  0  0 2021-12-09 10:41:31
 0  0      0 5008224 123948 1323504    0    0     0     0  796 6453  6  5 89  0  0 2021-12-09 10:41:32
 0  0      0 5007972 123968 1323660    0    0     0   860 1453 11809 21 10 64  4  0 2021-12-09 10:41:33
 0  0      0 5008224 123968 1323660    0    0     0     0 1044 7004  3  2 95  0  0 2021-12-09 10:41:34
 0  0      0 5008224 123972 1323780    0    0     0   844 1502 10525 11  5 79  5  0 2021-12-09 10:41:35
 0  0      0 5008476 123972 1323780    0    0     0     0  751 5588  6  2 92  0  0 2021-12-09 10:41:36
 2  0      0 5008476 123972 1323784    0    0     0     4  724 6225  3  2 95  0  0 2021-12-09 10:41:37
 2  0      0 5008224 123992 1323924    0    0     0   808 1488 10730 19  6 72  4  0 2021-12-09 10:41:38
 0  0      0 5007972 123992 1323928    0    0     0     0  672 5261  4  2 95  0  0 2021-12-09 10:41:39
 0  0      0 5006208 123996 1324060    0    0     0   796 1205 10308 15  5 77  4  0 2021-12-09 10:41:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5006692 123996 1324060    0    0     0     0  849 6377  6  3 92  0  0 2021-12-09 10:41:41
 1  0      0 5007216 123996 1324060    0    0     0     0  858 6251  4  1 95  0  0 2021-12-09 10:41:42
 0  0      0 5006712 123996 1324192    0    0     0   784 1528 10097 14  5 77  5  0 2021-12-09 10:41:43
 0  0      0 5006712 123996 1324192    0    0     0     0  600 5448  5  2 93  0  0 2021-12-09 10:41:44
 8  0      0 5006964 124008 1324356    0    0     0   736 1169 10156 14  4 79  4  0 2021-12-09 10:41:45
 0  0      0 5006712 124008 1324356    0    0     0     0  910 7274  6  2 93  0  0 2021-12-09 10:41:46
 1  0      0 5006460 124008 1324360    0    0     0     0  876 6066  4  3 94  0  0 2021-12-09 10:41:47
 0  0      0 5004436 124016 1324480    0    0     0   768 1495 10537 11  6 79  5  0 2021-12-09 10:41:48
 0  0      0 5005460 124016 1324480    0    0     0     4  715 5984  3  4 94  0  0 2021-12-09 10:41:49
 5  0      0 5004948 124032 1324624    0    0     0  1164 1334 9018 14  3 69 14  0 2021-12-09 10:41:50
 6  0      0 5004444 124032 1324632    0    0     0     0  652 5639  5  4 91  0  0 2021-12-09 10:41:51
 1  0      0 5004192 124032 1324632    0    0     0     0  676 5596  4  2 94  0  0 2021-12-09 10:41:52
 0  0      0 5003940 124040 1324768    0    0     0   832 1622 12348 11  5 80  4  0 2021-12-09 10:41:53
 1  0      0 5004192 124040 1324768    0    0     0     0  789 6142  3  3 94  0  0 2021-12-09 10:41:54
 0  0      0 5004444 124052 1324900    0    0     0   752 1453 10716 13  5 78  4  0 2021-12-09 10:41:55
 0  0      0 5004444 124052 1324900    0    0     0     0  928 7050  8  4 88  0  0 2021-12-09 10:41:56
 0  0      0 5004696 124052 1324892    0    0     0     0  858 5477  3  2 96  0  0 2021-12-09 10:41:57
 0  0      0 5002932 124064 1325044    0    0     0   768 1461 11107 11  6 67 16  0 2021-12-09 10:41:58
 0  0      0 5004948 124064 1325044    0    0     0     0  741 5390  4  2 94  0  0 2021-12-09 10:41:59
 1  1      0 5005704 124072 1325076    0    0     0   268 1137 8297 10  2 83  5  0 2021-12-09 10:42:00
 0  0      0 5005704 124080 1325396    0    0     0  1608 2065 13807 16  5 71  9  0 2021-12-09 10:42:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5005452 124080 1325400    0    0     0     0  648 5270  4  3 93  0  0 2021-12-09 10:42:02
 0  0      0 5006964 124092 1322392    0    0     0   840 1748 11699 11  5 79  5  0 2021-12-09 10:42:03
 0  0      0 5007468 124092 1322392    0    0     0     0  783 5888  4  2 93  0  0 2021-12-09 10:42:04
10  0      0 5007720 124096 1322432    0    0     0   612 1224 9178  9  3 84  5  0 2021-12-09 10:42:05
 0  0      0 5007720 124100 1322532    0    0     0   360 1007 7685  8  3 87  2  0 2021-12-09 10:42:06
 0  0      0 5008476 124100 1322532    0    0     0     4 1071 7151  2  3 95  0  0 2021-12-09 10:42:07
 0  0      0 5008224 124112 1322672    0    0     0   740 1180 10225 14  5 76  5  0 2021-12-09 10:42:08
 0  0      0 5007720 124112 1322676    0    0     0     0  661 5486  2  2 96  0  0 2021-12-09 10:42:09
 0  1      0 5007468 124124 1322708    0    0     0   588 1246 9374 12  4 81  4  0 2021-12-09 10:42:10
 0  0      0 5006964 124124 1322812    0    0     0   152 1078 8474 10  3 87  1  0 2021-12-09 10:42:11
 0  0      0 5007216 124124 1322812    0    0     0     0  712 5393  4  2 95  0  0 2021-12-09 10:42:12
 0  0      0 5006964 124136 1322940    0    0     0   800 1387 10159 12  5 75  7  0 2021-12-09 10:42:13
 0  0      0 5006712 124136 1322940    0    0     0     0  892 6483  4  3 93  0  0 2021-12-09 10:42:14
 0  1      0 5006964 124144 1323044    0    0     0   656 1484 10756 11  5 80  4  0 2021-12-09 10:42:15
 1  0      0 5006964 124144 1323084    0    0     0   156 1082 7211 10  4 85  2  0 2021-12-09 10:42:16
 0  0      0 5006964 124144 1323088    0    0     0     0  772 5627  3  2 95  0  0 2021-12-09 10:42:17
 0  0      0 5005452 124148 1323212    0    0     0   708 1352 12418 19  6 71  5  0 2021-12-09 10:42:18
 0  0      0 5005452 124148 1323212    0    0     0     4  883 6544  4  2 94  0  0 2021-12-09 10:42:19
 5  0      0 5005704 124156 1323264    0    0     0   436 1166 9761 10  6 81  4  0 2021-12-09 10:42:20
 1  0      0 5004696 124168 1323360    0    0     0   684  940 8289 14  5 79  2  0 2021-12-09 10:42:21
 1  0      0 5003940 124168 1323360    0    0     0     0  600 5275  6  2 92  0  0 2021-12-09 10:42:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5001924 124192 1323484    0    0     0   732 1586 11108 13  6 73  7  0 2021-12-09 10:42:23
 0  0      0 5001672 124192 1323484    0    0     0     0  730 5848  5  3 93  0  0 2021-12-09 10:42:24
 5  1      0 5000916 124204 1323516    0    0     0   316 1036 7483  5  4 89  3  0 2021-12-09 10:42:25
 0  0      0 4999152 124208 1323624    0    0     0   476 1423 10602 13  4 81  2  0 2021-12-09 10:42:26
 0  0      0 4999152 124208 1323624    0    0     0     0 1031 6584  3  2 95  0  0 2021-12-09 10:42:27
 0  0      0 4998396 124224 1323756    0    0     0   780 1742 11685 11  6 79  5  0 2021-12-09 10:42:28
 8  0      0 4998396 124224 1323756    0    0     0     0  666 5857  3  2 95  0  0 2021-12-09 10:42:29
 3  1      0 4998396 124232 1323816    0    0     0   496 1440 10169  8 10 78  4  0 2021-12-09 10:42:30
 0  0      0 4998396 124240 1323892    0    0     0   312  879 8371 10  4 84  2  0 2021-12-09 10:42:31
 0  0      0 4998396 124240 1323892    0    0     0     0  713 6034  6  2 92  0  0 2021-12-09 10:42:32
 0  0      0 4997640 124256 1324048    0    0     0   848 1547 10799 10  6 78  6  0 2021-12-09 10:42:33
 0  0      0 4997388 124256 1324052    0    0     0     0  943 6795  4  2 94  0  0 2021-12-09 10:42:34
 6  1      0 4997640 124260 1324068    0    0     0   476 1206 9494 11  4 82  4  0 2021-12-09 10:42:35
 1  0      0 4997136 124260 1324200    0    0     0   372 1068 8632  7  3 89  1  0 2021-12-09 10:42:36
 1  0      0 4997892 124260 1324200    0    0     0   100  714 5553  5  3 92  0  0 2021-12-09 10:42:37
 0  0      0 4996380 124272 1324360    0    0     0   856 1664 11388 14  3 78  5  0 2021-12-09 10:42:38
 1  0      0 4997136 124272 1324360    0    0     0     0  873 6196  2  2 96  0  0 2021-12-09 10:42:39
 0  0      0 4997380 124284 1324496    0    0     0   764 1537 11999 13  6 76  5  0 2021-12-09 10:42:40
 0  0      0 4997632 124284 1324508    0    0     0    16  814 6512  5  3 92  0  0 2021-12-09 10:42:41
 0  0      0 4997380 124284 1324512    0    0     0     0  683 5422  5  2 93  0  0 2021-12-09 10:42:42
 0  0      0 4996120 124296 1324656    0    0     0   792 1488 12149 12  7 77  5  0 2021-12-09 10:42:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4996120 124296 1324660    0    0     0     0  715 5473  4  3 93  0  0 2021-12-09 10:42:44
 0  0      0 4996624 124300 1324804    0    0     0   768 1527 11318 10  4 81  4  0 2021-12-09 10:42:45
 0  0      0 4997128 124300 1324808    0    0     0     0  785 6127  4  2 94  0  0 2021-12-09 10:42:46
 0  0      0 4997380 124300 1324808    0    0     0     0  500 4826  2  3 96  0  0 2021-12-09 10:42:47
 0  0      0 4996372 124312 1324944    0    0     0   800 1411 10215 13  6 75  5  0 2021-12-09 10:42:48
 0  0      0 4996372 124312 1324944    0    0     0     4 1030 7171  4  3 93  0  0 2021-12-09 10:42:49
 0  0      0 4996120 124316 1325096    0    0     0   800 1391 10624 14  7 76  5  0 2021-12-09 10:42:50
 0  0      0 4996876 124316 1325104    0    0     0     0  968 6815  4  3 93  0  0 2021-12-09 10:42:51
 0  0      0 4997120 124316 1325108    0    0     0     0  848 6948  6  3 92  0  0 2021-12-09 10:42:52
 0  0      0 4997120 124320 1325240    0    0     0   828 1473 10755 10  4 82  4  0 2021-12-09 10:42:53
 0  0      0 4997120 124320 1325240    0    0     0     0  854 6118  4  3 93  0  0 2021-12-09 10:42:54
 1  0      0 4996616 124324 1325392    0    0     0   824 1338 10363 10  4 81  5  0 2021-12-09 10:42:55
 1  0      0 4996616 124324 1325392    0    0     0     0 1024 6918  6  2 92  0  0 2021-12-09 10:42:56
 1  1      0 4995860 124324 1325408    0    0     0   416  683 5661  3  2 94  1  0 2021-12-09 10:42:57
 0  0      0 4993844 124336 1325544    0    0     0   672 1699 13250 17  5 73  5  0 2021-12-09 10:42:58
 0  0      0 4993844 124336 1325544    0    0     0     0  655 5592  4  3 92  0  0 2021-12-09 10:42:59
 0  0      0 4993088 124336 1325692    0    0     0   756 1084 10578 16  7 65 12  0 2021-12-09 10:43:00
 0  0      0 4993844 124336 1325696    0    0     0     4  736 5904  8  4 89  0  0 2021-12-09 10:43:01
 0  0      0 4994600 124336 1325696    0    0     0     8  860 6272  8  3 89  0  0 2021-12-09 10:43:02
 1  0      0 4994312 124364 1325852    0    0     0   808 1584 11127 11  4 79  6  0 2021-12-09 10:43:03
 0  0      0 4994600 124364 1325852    0    0     0     0  923 6309  4  2 94  0  0 2021-12-09 10:43:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4995104 124376 1325984    0    0     0   792 1356 11609 11  6 79  5  0 2021-12-09 10:43:05
 0  0      0 4995624 124376 1325988    0    0     0     0  973 7474  8  3 89  0  0 2021-12-09 10:43:06
 3  0      0 4995608 124376 1325992    0    0     0   204  527 4467  3  2 96  0  0 2021-12-09 10:43:07
 0  0      0 4995356 124384 1326148    0    0     0   848 1448 11275 12  7 75  5  0 2021-12-09 10:43:08
 0  0      0 4995356 124384 1326152    0    0     0     0  709 5602  2  2 96  0  0 2021-12-09 10:43:09
 0  0      0 4993592 124388 1326288    0    0     0   788 1159 9210 15  6 75  5  0 2021-12-09 10:43:10
 0  0      0 4995104 124388 1326296    0    0     0     0  721 5900  3  3 94  0  0 2021-12-09 10:43:11
 0  0      0 4995860 124388 1326296    0    0     0    84  823 6471  7  3 91  0  0 2021-12-09 10:43:12
 0  0      0 4995356 124396 1326464    0    0     0   872 1365 10644 11  6 80  3  0 2021-12-09 10:43:13
 0  0      0 4995356 124396 1326468    0    0     0     0  928 6323  5  3 92  0  0 2021-12-09 10:43:14
 1  0      0 4995860 124404 1326616    0    0     0   804 1558 10334 11  4 81  5  0 2021-12-09 10:43:15
 0  0      0 4995608 124404 1326616    0    0     0     0  639 5444  4  2 94  0  0 2021-12-09 10:43:16
