procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4721224 129876 1577076    0    0     0     4  580 5405  5  4 91  0  0 2021-12-09 13:55:43
 0  0      0 4722484 129876 1577076    0    0     0   252  727 5770  4  2 94  0  0 2021-12-09 13:55:44
 0  0      0 4720972 129876 1577264    0    0     0   904 1411 11140 14  7 71  9  0 2021-12-09 13:55:45
 0  0      0 4721728 129876 1577264    0    0     0     0  850 6214  5  3 93  0  0 2021-12-09 13:55:46
 0  0      0 4717688 129876 1577688    0    0     0  1952 1685 14102 18  8 61 12  0 2021-12-09 13:55:47
 0  0      0 4718696 129876 1577692    0    0     0     0  545 5140  6  4 90  0  0 2021-12-09 13:55:48
10  1      0 4720088 129876 1577692    0    0     0   476 1045 7783  7  3 87  3  0 2021-12-09 13:55:49
 0  0      0 4720712 129876 1574748    0    0     0   560 1376 9641 16  5 78  2  0 2021-12-09 13:55:50
 0  0      0 4721988 129876 1574748    0    0     0     0  922 6839  6  3 91  0  0 2021-12-09 13:55:51
 0  0      0 4722484 129876 1574916    0    0     0   876 1619 11336 13  7 72  8  0 2021-12-09 13:55:52
 0  0      0 4722500 129876 1574916    0    0     0     0  888 6513  6  2 92  0  0 2021-12-09 13:55:53
 0  0      0 4721720 129876 1575024    0    0     0   784 1080 11363 16  6 74  5  0 2021-12-09 13:55:54
 0  0      0 4721736 129876 1575084    0    0     0     4  844 6022  6  2 92  0  0 2021-12-09 13:55:55
 0  0      0 4721676 129876 1575088    0    0     0     0  690 5384  3  2 95  0  0 2021-12-09 13:55:56
 0  0      0 4719200 129876 1575264    0    0     0   816 1580 11264 12 10 73  6  0 2021-12-09 13:55:57
 0  0      0 4720924 129876 1575268    0    0     0     0  740 5861  4  3 93  0  0 2021-12-09 13:55:58
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4722216 129876 1575444    0    0     0   852 1752 12039 15  7 74  4  0 2021-12-09 13:55:59
 4  0      0 4723152 129876 1575448    0    0     0     0  633 5662  4  3 93  0  0 2021-12-09 13:56:00
 3  1      0 4723232 129876 1575528    0    0     0   548 1018 8762  8  3 85  5  0 2021-12-09 13:56:01
 0  0      0 4721660 129876 1575616    0    0     0   284 1009 8368 11  5 83  2  0 2021-12-09 13:56:02
 0  0      0 4722476 129876 1575616    0    0     0     0  720 5743  6  3 92  0  0 2021-12-09 13:56:03
 0  0      0 4721680 129876 1575780    0    0     0   836 1589 10753 13  6 75  6  0 2021-12-09 13:56:04
 0  0      0 4722476 129876 1575780    0    0     0     0  925 6230  4  4 93  0  0 2021-12-09 13:56:05
 0  0      0 4723172 129876 1575912    0    0     0   828 1761 12415 13  6 77  4  0 2021-12-09 13:56:06
 0  0      0 4723648 129876 1575964    0    0     0     4  852 6125  5  4 91  0  0 2021-12-09 13:56:07
 1  1      0 4723484 129876 1575988    0    0     0   288  728 5892  3  4 89  4  0 2021-12-09 13:56:08
 1  0      0 4721468 129876 1576128    0    0     0   540 1369 10149 12  6 79  3  0 2021-12-09 13:56:09
 0  0      0 4721468 129876 1576128    0    0     0     0  914 5996  5  3 93  0  0 2021-12-09 13:56:10
 0  0      0 4721468 129876 1576304    0    0     0   836 1542 9934 12  4 80  5  0 2021-12-09 13:56:11
 0  0      0 4721468 129876 1576308    0    0     0     0  904 5423  5  1 94  0  0 2021-12-09 13:56:12
 1  0      0 4719200 129876 1576472    0    0     0   824 1793 12258 15  6 75  4  0 2021-12-09 13:56:13
 0  0      0 4719876 129876 1576480    0    0     0     0 1044 6553  6  2 92  0  0 2021-12-09 13:56:14
 0  1      0 4720964 129876 1576488    0    0     0    40  986 6664  4  2 94  1  0 2021-12-09 13:56:15
 0  0      0 4719704 129876 1576656    0    0     0   788 1422 9937 12  4 78  7  0 2021-12-09 13:56:16
 0  0      0 4719956 129876 1576656    0    0     0     0  973 6835  4  3 93  0  0 2021-12-09 13:56:17
 0  0      0 4718192 129876 1576824    0    0     0   888 1444 10306 15  5 76  4  0 2021-12-09 13:56:18
 0  0      0 4718656 129876 1576824    0    0     0   344  608 4954  3  2 96  0  0 2021-12-09 13:56:19
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  1      0 4716428 129876 1576968    0    0     0   824 1503 10719 10  6 76  8  0 2021-12-09 13:56:20
 0  0      0 4716152 129876 1577000    0    0     0    80  993 7413  7  3 89  1  0 2021-12-09 13:56:21
 0  0      0 4717356 129876 1577004    0    0     0     0  704 5915  5  4 91  0  0 2021-12-09 13:56:22
 0  0      0 4715884 129876 1577172    0    0     0   804 1656 12404 15  7 73  5  0 2021-12-09 13:56:23
 0  0      0 4716240 129876 1577172    0    0     0    88  628 4988  6  2 92  0  0 2021-12-09 13:56:24
 0  0      0 4715736 129876 1577336    0    0     0   800 1190 11130 16  8 72  4  0 2021-12-09 13:56:25
 0  0      0 4715712 129876 1577336    0    0     0     0  944 6555  4  3 93  0  0 2021-12-09 13:56:26
 0  2      0 4716996 129876 1577352    0    0     0   156  913 6697  4  2 91  2  0 2021-12-09 13:56:27
 3  0      0 4716224 129876 1577512    0    0     0   680 1822 11547 12  6 79  4  0 2021-12-09 13:56:28
 0  0      0 4716744 129876 1577516    0    0     0     0  765 6244  6  3 92  0  0 2021-12-09 13:56:29
 0  0      0 4717500 129876 1577680    0    0     0   780 1604 14169 15 15 64  5  0 2021-12-09 13:56:30
 0  0      0 4717500 129876 1577684    0    0     0     4  578 4975  4  3 94  0  0 2021-12-09 13:56:31
 0  0      0 4715484 129876 1577748    0    0     0   788 1277 11138 13  7 76  5  0 2021-12-09 13:56:32
 0  0      0 4715484 129876 1577856    0    0     0     0  944 7097  8  4 89  0  0 2021-12-09 13:56:33
 0  0      0 4716004 129876 1577856    0    0     0     0  827 6510  5  4 91  0  0 2021-12-09 13:56:34
 0  0      0 4715428 129876 1578032    0    0     0   832 1708 11201 18  9 67  7  0 2021-12-09 13:56:35
 3  0      0 4716492 129876 1578032    0    0     0     0  452 4139  2  2 96  0  0 2021-12-09 13:56:36
 1  0      0 4712404 129876 1578200    0    0     0   772 1677 11968 15  7 72  6  0 2021-12-09 13:56:37
 2  0      0 4712964 129876 1578200    0    0     0     0  743 5380  6  4 90  0  0 2021-12-09 13:56:38
 3  1      0 4713468 129876 1578252    0    0     0   436  857 6871  6  3 86  6  0 2021-12-09 13:56:39
 1  0      0 4712460 129876 1578388    0    0     0   540 1107 8650  9  4 86  2  0 2021-12-09 13:56:40
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4713972 129876 1578388    0    0     0     0  770 5881  5  2 94  0  0 2021-12-09 13:56:41
 0  0      0 4716876 129876 1578548    0    0     0   732 1380 12245 17  7 69  8  0 2021-12-09 13:56:42
 0  0      0 4717500 129876 1578552    0    0     0     4  768 5958  6  3 92  0  0 2021-12-09 13:56:43
 0  1      0 4715736 129876 1578876    0    0     0  1296 1619 12340 15  5 72  8  0 2021-12-09 13:56:44
 0  0      0 4714980 129876 1578992    0    0     0   548 1056 7154  7  4 85  4  0 2021-12-09 13:56:45
 1  0      0 4714980 129876 1578992    0    0     0     0  678 5339  4  3 93  0  0 2021-12-09 13:56:46
 0  0      0 4713912 129876 1576152    0    0     0   896 1488 10243 11  6 78  6  0 2021-12-09 13:56:47
 0  0      0 4715192 129876 1576040    0    0     0     0  679 5136  3  3 94  0  0 2021-12-09 13:56:48
 0  0      0 4714224 129876 1576236    0    0     0   864 1600 12121 12  6 75  7  0 2021-12-09 13:56:49
 0  0      0 4714224 129876 1576236    0    0     0    20  830 6432  6  3 92  0  0 2021-12-09 13:56:50
 5  0      0 4715232 129876 1576292    0    0     0   588 1059 9053  9  4 82  5  0 2021-12-09 13:56:51
 2  0      0 4715484 129876 1576400    0    0     0   260 1127 7795 11  3 85  1  0 2021-12-09 13:56:52
 0  0      0 4716432 129876 1576404    0    0     0     0  781 6390  5  3 92  0  0 2021-12-09 13:56:53
 0  0      0 4713720 129876 1576564    0    0     0   824 1396 9889 14  6 76  3  0 2021-12-09 13:56:54
 0  0      0 4714980 129876 1576568    0    0     0   408  689 5381  4  3 93  0  0 2021-12-09 13:56:55
 0  0      0 4715232 129876 1576724    0    0     0   860 1629 11374 13  6 74  8  0 2021-12-09 13:56:56
 0  0      0 4715736 129876 1576748    0    0     0     0 1110 7426  6  3 92  0  0 2021-12-09 13:56:57
 0  1      0 4717500 129876 1576764    0    0     0   124 1036 7308  6  3 90  2  0 2021-12-09 13:56:58
 0  0      0 4716240 129876 1576912    0    0     0   660 1467 10133 12  5 79  5  0 2021-12-09 13:56:59
 0  0      0 4716492 129876 1576912    0    0     0     0  867 6408  4  3 93  0  0 2021-12-09 13:57:00
 0  0      0 4714728 129876 1577088    0    0     0   768 1431 10860 14  2 77  7  0 2021-12-09 13:57:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4714728 129876 1577092    0    0     0     0  955 6418  6  3 91  0  0 2021-12-09 13:57:02
 0  0      0 4714476 129876 1577096    0    0     0   812 1200 10756 12  5 78  5  0 2021-12-09 13:57:03
 0  0      0 4714224 129876 1577256    0    0     0     0  739 5696  6  3 91  0  0 2021-12-09 13:57:04
 1  0      0 4714096 129876 1577256    0    0     0     8  956 7425  6  3 91  0  0 2021-12-09 13:57:05
 0  0      0 4712460 129876 1577424    0    0     0   860 1484 10580 13  5 78  5  0 2021-12-09 13:57:06
 1  0      0 4713960 129876 1577424    0    0     0     4  814 6073  4  3 93  0  0 2021-12-09 13:57:07
 0  0      0 4714980 129876 1577580    0    0     0   792 1631 10638 11  8 76  4  0 2021-12-09 13:57:08
 0  0      0 4715232 129876 1577580    0    0     0     0  791 6572  4  2 94  0  0 2021-12-09 13:57:09
 0  1      0 4714224 129876 1577736    0    0     0   716 1255 10880 10  6 80  4  0 2021-12-09 13:57:10
 0  0      0 4715656 129876 1577760    0    0     0   144 1043 7480  7  4 89  1  0 2021-12-09 13:57:11
 0  0      0 4716240 129876 1577760    0    0     0     0  866 5971  5  4 92  0  0 2021-12-09 13:57:12
 5  0      0 4712580 129876 1577936    0    0     0   784 1175 9644 16  6 73  6  0 2021-12-09 13:57:13
 0  0      0 4717752 129876 1577936    0    0     0     0  838 6630  4  4 93  0  0 2021-12-09 13:57:14
 0  0      0 4715736 129876 1578064    0    0     0   808 1359 10799 12  4 77  7  0 2021-12-09 13:57:15
 0  0      0 4715736 129876 1578104    0    0     0     0  864 6187  4  2 94  0  0 2021-12-09 13:57:16
 0  1      0 4715736 129876 1578104    0    0     0   212  808 6526  8  4 87  2  0 2021-12-09 13:57:17
 1  0      0 4713216 129876 1578276    0    0     0   644 1226 12314 18  9 71  3  0 2021-12-09 13:57:18
 0  0      0 4714980 129876 1578276    0    0     0     4  646 5324  4  2 94  0  0 2021-12-09 13:57:19
 0  0      0 4713216 129876 1578444    0    0     0   840 1603 12552 20 11 65  5  0 2021-12-09 13:57:20
 0  0      0 4713932 129876 1578444    0    0     0    20  901 5966  3  2 95  0  0 2021-12-09 13:57:21
 9  0      0 4714224 129876 1578508    0    0     0   480 1405 8926  9  5 83  4  0 2021-12-09 13:57:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4712944 129876 1578636    0    0     0   332 1123 8053 10  3 86  1  0 2021-12-09 13:57:23
 3  0      0 4714728 129876 1578636    0    0     0     0  916 7040  5  4 91  0  0 2021-12-09 13:57:24
 0  0      0 4714224 129876 1578796    0    0     0   792 1499 11443 13  7 76  4  0 2021-12-09 13:57:25
 0  0      0 4715232 129876 1578800    0    0     0    16  897 6322  3  4 93  0  0 2021-12-09 13:57:26
 2  0      0 4714940 129876 1578936    0    0     0   776 1349 10481 13  5 78  4  0 2021-12-09 13:57:27
 0  0      0 4715736 129876 1578972    0    0     0     0  827 5302  3  2 95  0  0 2021-12-09 13:57:28
 1  1      0 4715736 129876 1578996    0    0     0   268  949 7043  5  3 90  3  0 2021-12-09 13:57:29
 0  0      0 4711956 129876 1579144    0    0     0   552 1974 13368 13 10 75  3  0 2021-12-09 13:57:30
 0  0      0 4715440 129876 1579144    0    0     0   360  907 6662  3  3 94  1  0 2021-12-09 13:57:31
 0  0      0 4713972 129876 1579308    0    0     0   868 1404 12424 14  6 72  8  0 2021-12-09 13:57:32
 1  0      0 4715212 129876 1579308    0    0     0     0  856 6011  5  4 91  0  0 2021-12-09 13:57:33
 0  0      0 4714224 129876 1579492    0    0     0   780 1313 9713 13  5 77  5  0 2021-12-09 13:57:34
 0  0      0 4714204 129876 1579500    0    0     0     0  873 6584  5  3 92  0  0 2021-12-09 13:57:35
 0  0      0 4714980 129876 1579504    0    0     0    20  931 6403  3  2 95  0  0 2021-12-09 13:57:36
 0  0      0 4714980 129876 1579660    0    0     0   780 1812 12717 13  4 76  7  0 2021-12-09 13:57:37
 0  0      0 4715216 129876 1579660    0    0     0     0  869 5780  3  3 94  0  0 2021-12-09 13:57:38
 0  0      0 4709940 129876 1579848    0    0     0   796 1192 10928 14  5 77  4  0 2021-12-09 13:57:39
 0  0      0 4711372 129876 1579848    0    0     0     0  575 5114  5  2 93  0  0 2021-12-09 13:57:40
 0  1      0 4711704 129876 1579880    0    0     0   556 1166 9075 11  3 82  5  0 2021-12-09 13:57:41
 0  0      0 4712824 129876 1580256    0    0     0  1276 1700 10520 13  4 77  7  0 2021-12-09 13:57:42
 0  0      0 4713468 129876 1580264    0    0     0     4  526 4950  4  3 93  0  0 2021-12-09 13:57:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4710696 129876 1580440    0    0     0   852 1421 11618 14  5 74  7  0 2021-12-09 13:57:44
 0  0      0 4714460 129876 1577320    0    0     0     0  689 5757  6  3 91  0  0 2021-12-09 13:57:45
 1  0      0 4711712 129876 1577444    0    0     0   852 1545 11323 11  6 77  7  0 2021-12-09 13:57:46
 0  0      0 4712392 129876 1577504    0    0     0     0  751 5669  3  2 96  0  0 2021-12-09 13:57:47
 1  0      0 4713248 129876 1577504    0    0     0     0  758 5908  4  2 94  0  0 2021-12-09 13:57:48
 0  0      0 4713692 129876 1577664    0    0     0   804 1648 11693 14  5 75  7  0 2021-12-09 13:57:49
 3  0      0 4713744 129876 1577664    0    0     0     0  910 6583  5  3 93  0  0 2021-12-09 13:57:50
 0  0      0 4713468 129876 1577848    0    0     0   928 1688 11003 11  4 78  7  0 2021-12-09 13:57:51
 0  0      0 4708060 129876 1577852    0    0     0     0  776 5734  6  3 90  0  0 2021-12-09 13:57:52
10  0      0 4708080 129876 1578024    0    0     0   880 1312 10326 13  4 78  5  0 2021-12-09 13:57:53
 0  0      0 4707324 129876 1578024    0    0     0     0  737 5417  7  2 91  0  0 2021-12-09 13:57:54
 0  0      0 4707324 129876 1578024    0    0     0     0  861 6121  4  3 94  0  0 2021-12-09 13:57:55
 0  0      0 4704552 129876 1578200    0    0     0   836 1397 9433 12  5 78  4  0 2021-12-09 13:57:56
 2  0      0 4706276 129876 1578200    0    0     0    20 1040 7220  4  4 92  0  0 2021-12-09 13:57:57
 0  0      0 4706064 129876 1578280    0    0     0   752 1839 12422 12  6 77  6  0 2021-12-09 13:57:58
 4  0      0 4705812 129876 1578368    0    0     0     0  616 4985  3  2 95  0  0 2021-12-09 13:57:59
 9  0      0 4703008 129876 1578384    0    0     0   412 1270 9136  7  3 85  5  0 2021-12-09 13:58:00
 0  0      0 4701748 129876 1578544    0    0     0   376 1292 8494  9  5 85  2  0 2021-12-09 13:58:01
 0  0      0 4702444 129876 1578544    0    0     0     4  833 5613  6  3 92  0  0 2021-12-09 13:58:02
 0  0      0 4702000 129876 1578712    0    0     0   772 1319 9967 15  5 76  5  0 2021-12-09 13:58:03
 0  0      0 4703260 129876 1578712    0    0     0     0  910 6949  4  3 93  0  0 2021-12-09 13:58:04
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 4703512 129876 1578852    0    0     0   820 1553 11784 15  5 73  6  0 2021-12-09 13:58:05
 0  0      0 4704268 129876 1578868    0    0     0     0  871 6851  7  3 89  0  0 2021-12-09 13:58:06
 2  1      0 4706032 129876 1578876    0    0     0   524  690 6213  7  3 89  1  0 2021-12-09 13:58:07
 1  0      0 4704520 129876 1579056    0    0     0   756 1431 9720 10  7 79  4  0 2021-12-09 13:58:08
 0  0      0 4704520 129876 1579060    0    0     0     0  862 7018  6  4 90  0  0 2021-12-09 13:58:09
 0  0      0 4702716 129876 1579212    0    0     0   788 1443 13295 24  8 63  6  0 2021-12-09 13:58:10
 0  0      0 4703956 129876 1579220    0    0     0     0  884 6088  5  3 92  0  0 2021-12-09 13:58:11
 7  0      0 4704268 129876 1579396    0    0     0   840 1210 9735 12  6 78  5  0 2021-12-09 13:58:12
 0  0      0 4706728 129876 1579396    0    0     0     0  811 6497  8  3 90  0  0 2021-12-09 13:58:13
 1  0      0 4708552 129876 1579396    0    0     0     4  855 7554  7  4 89  0  0 2021-12-09 13:58:14
 0  0      0 4707292 129876 1579564    0    0     0   792 1547 11043 12  6 77  7  0 2021-12-09 13:58:15
 0  0      0 4706240 129876 1579564    0    0     0     0  769 6058  4  4 92  0  0 2021-12-09 13:58:16
 0  0      0 4701496 129876 1579636    0    0     0   736 1111 11232 16  4 75  5  0 2021-12-09 13:58:17
 0  0      0 4702756 129876 1579724    0    0     0     0  814 6065  5  2 94  0  0 2021-12-09 13:58:18
 5  1      0 4703508 129876 1579740    0    0     0   280  875 6958  5  3 90  3  0 2021-12-09 13:58:19
 0  0      0 4702248 129876 1579904    0    0     0   564 1553 10790 13  5 80  3  0 2021-12-09 13:58:20
 0  0      0 4701944 129876 1579904    0    0     0     0  729 5344  5  3 93  0  0 2021-12-09 13:58:21
 0  0      0 4699184 129876 1580080    0    0     0   864 1235 10479 15  7 73  6  0 2021-12-09 13:58:22
 0  0      0 4700968 129876 1580080    0    0     0     0  804 6488  6  3 91  1  0 2021-12-09 13:58:23
 8  0      0 4699952 129876 1580260    0    0     0   780 1222 9952 13  5 77  5  0 2021-12-09 13:58:24
 0  0      0 4700184 129876 1580264    0    0     0     0  729 6432  5  4 91  0  0 2021-12-09 13:58:25
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4700456 129876 1580268    0    0     0     4  947 6775  5  3 93  0  0 2021-12-09 13:58:26
 0  0      0 4700588 129876 1580440    0    0     0   916 2012 12904 13  5 77  5  0 2021-12-09 13:58:27
 0  0      0 4701968 129876 1580440    0    0     0     0  979 5964  2  4 95  0  0 2021-12-09 13:58:28
 0  0      0 4697936 129876 1580628    0    0     0   776 1496 10526 15  7 71  7  0 2021-12-09 13:58:29
 3  0      0 4699388 129876 1580628    0    0     0     0  953 7075  4  4 92  0  0 2021-12-09 13:58:30
 0  0      0 4697684 129876 1580792    0    0     0   824 1396 10371 10  7 79  5  0 2021-12-09 13:58:31
 0  0      0 4697584 129876 1581036    0    0     0     8  836 6546  9  4 87  0  0 2021-12-09 13:58:32
 1  0      0 4698944 129876 1581040    0    0     0     0  761 5605  6  2 92  0  0 2021-12-09 13:58:33
 0  0      0 4697432 129876 1581212    0    0     0   944 1551 12809 13  8 74  5  0 2021-12-09 13:58:34
 0  0      0 4697936 129876 1581212    0    0     0     0  742 5604  5  2 92  0  0 2021-12-09 13:58:35
 0  0      0 4695164 129876 1581396    0    0     0   840 1492 10830 15  6 73  6  0 2021-12-09 13:58:36
 0  0      0 4696092 129876 1581396    0    0     0     0  828 6512  6  3 91  0  0 2021-12-09 13:58:37
 0  1      0 4696928 129876 1581424    0    0     0   776 1038 8596  6  4 84  7  0 2021-12-09 13:58:38
 0  0      0 4692336 129876 1581824    0    0     0  1596 1541 11547 15  5 70 10  0 2021-12-09 13:58:39
 0  0      0 4693132 129876 1581828    0    0     0     0  921 6184  5  2 93  0  0 2021-12-09 13:58:40
 0  0      0 4692064 129876 1582012    0    0     0   848 1584 11330 13  8 75  4  0 2021-12-09 13:58:41
 2  0      0 4695048 129876 1578892    0    0     0     0  754 5615  5  2 93  0  0 2021-12-09 13:58:42
 3  0      0 4691872 129876 1578976    0    0     0  1044 1461 11077 13  6 71 11  0 2021-12-09 13:58:43
 1  0      0 4692376 129876 1579072    0    0     0     4 1015 6773  7  3 90  0  0 2021-12-09 13:58:44
 0  0      0 4693112 129876 1579072    0    0     0     0  880 6030  6  2 92  0  0 2021-12-09 13:58:45
 0  0      0 4693132 129876 1579240    0    0     0   784 1342 10209 14  6 75  6  0 2021-12-09 13:58:46
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 4695652 129876 1579240    0    0     0     0  815 6030  4  3 92  0  0 2021-12-09 13:58:47
 0  0      0 4687036 129876 1579416    0    0     0   812 1747 11635 13  8 74  6  0 2021-12-09 13:58:48
 0  0      0 4690052 129876 1579416    0    0     0     0  801 6270  7  3 90  0  0 2021-12-09 13:58:49
 0  1      0 4691332 129876 1579444    0    0     0   320 1301 9874 10  5 81  4  0 2021-12-09 13:58:50
 0  0      0 4690580 129876 1579580    0    0     0   484 1064 8357 15  5 78  4  0 2021-12-09 13:58:51
 0  0      0 4690596 129876 1579580    0    0     0     0  971 7260  7  2 91  0  0 2021-12-09 13:58:52
 0  0      0 4688824 129876 1579748    0    0     0   812 1413 10651 13  6 76  5  0 2021-12-09 13:58:53
 0  0      0 4690336 129876 1579748    0    0     0     0  815 6367  6  3 92  0  0 2021-12-09 13:58:54
 0  0      0 4688328 129876 1579748    0    0     0   764 1261 9318 10  4 80  5  0 2021-12-09 13:58:55
 0  0      0 4692652 129876 1579924    0    0     0    16  783 5819 13  5 82  0  0 2021-12-09 13:58:56
 0  0      0 4694504 129876 1579924    0    0     0     0 1004 7708  6  4 90  0  0 2021-12-09 13:58:57
 0  0      0 4695668 129876 1580112    0    0     0   936 1623 10792 12  6 70 11  0 2021-12-09 13:58:58
 0  0      0 4696172 129876 1580112    0    0     0     0  971 6036  4  2 95  0  0 2021-12-09 13:58:59
 0  0      0 4693652 129876 1580276    0    0     0   820 1597 12308 14  6 75  6  0 2021-12-09 13:59:00
 2  0      0 4694368 129876 1580276    0    0     0     0  938 6656  5  2 93  0  0 2021-12-09 13:59:01
 0  1      0 4695164 129876 1580296    0    0     0   184  627 6236  8  3 88  1  0 2021-12-09 13:59:02
 1  0      0 4693400 129876 1580452    0    0     0   868 1442 10925 12  4 81  3  0 2021-12-09 13:59:03
 2  0      0 4693652 129876 1580452    0    0     0     0  882 5940  6  1 93  0  0 2021-12-09 13:59:04
 7  0      0 4694164 129876 1580620    0    0     0   836 1710 11607 15  6 75  4  0 2021-12-09 13:59:05
 0  0      0 4694408 129876 1580628    0    0     0     0  782 5356  3  2 95  0  0 2021-12-09 13:59:06
 1  0      0 4692584 129876 1580628    0    0     0   752 1652 11933 11  7 75  7  0 2021-12-09 13:59:07
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4692896 129876 1580784    0    0     0     4  635 5394  5  3 93  0  0 2021-12-09 13:59:08
 0  0      0 4693148 129876 1580784    0    0     0     0  832 6373  4  3 93  0  0 2021-12-09 13:59:09
 0  0      0 4692896 129876 1580964    0    0     0   784 1706 12368 14  8 72  5  0 2021-12-09 13:59:10
 0  0      0 4694308 129876 1580964    0    0     0     0  577 5238  3  3 95  0  0 2021-12-09 13:59:11
 2  0      0 4696172 129876 1581128    0    0     0   808 1373 9846 11  7 77  6  0 2021-12-09 13:59:12
 0  0      0 4696928 129876 1581128    0    0     0   468  652 5400  3  3 94  1  0 2021-12-09 13:59:13
 5  1      0 4697664 129876 1581168    0    0     0   408  919 7415  8  4 82  7  0 2021-12-09 13:59:14
 0  0      0 4696172 129876 1581308    0    0     0   560 1313 9473 10  4 84  2  0 2021-12-09 13:59:15
 0  0      0 4696424 129876 1581308    0    0     0     0  831 6165  4  3 94  0  0 2021-12-09 13:59:16
 0  0      0 4694912 129876 1581468    0    0     0   792 1469 11000 14  6 77  4  0 2021-12-09 13:59:17
 0  0      0 4695416 129876 1581476    0    0     0     4  558 5228  5  2 93  0  0 2021-12-09 13:59:18
 0  0      0 4692392 129876 1581476    0    0     0   772 1456 11458 12  5 78  6  0 2021-12-09 13:59:19
 0  0      0 4693652 129876 1581648    0    0     0     4  739 5471  6  2 92  0  0 2021-12-09 13:59:20
 0  1      0 4693652 129876 1581648    0    0     0   116  713 5672  5  2 93  1  0 2021-12-09 13:59:21
 1  0      0 4693148 129876 1581816    0    0     0   708 1601 11789 14  5 77  3  0 2021-12-09 13:59:22
 0  0      0 4694156 129876 1581816    0    0     0     0  795 6326  5  3 93  0  0 2021-12-09 13:59:23
 0  0      0 4695416 129876 1581984    0    0     0   836 1339 11803 18  4 72  6  0 2021-12-09 13:59:24
 0  0      0 4695416 129876 1581984    0    0     0     0  931 6877  5  5 90  0  0 2021-12-09 13:59:25
 0  0      0 4692108 129876 1582056    0    0     0   796 1309 9949 12  4 79  5  0 2021-12-09 13:59:26
 0  0      0 4691856 129876 1582160    0    0     0     0  832 5753  5  2 93  0  0 2021-12-09 13:59:27
 0  0      0 4692108 129876 1582160    0    0     0     0  765 5613  4  3 93  0  0 2021-12-09 13:59:28
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4690092 129876 1582336    0    0     0   796 1690 11770 13  5 76  6  0 2021-12-09 13:59:29
 0  0      0 4690092 129876 1582340    0    0     0     0 1409 10449  6  9 86  0  0 2021-12-09 13:59:30
 0  0      0 4688580 129876 1582532    0    0     0   880 2011 12028 13  6 76  6  0 2021-12-09 13:59:31
 0  0      0 4690264 129876 1582532    0    0     0     4  854 5545  5  3 93  0  0 2021-12-09 13:59:32
 8  0      0 4690596 129876 1582696    0    0     0   768 1517 11746 11  4 81  4  0 2021-12-09 13:59:33
 5  0      0 4691292 129876 1582700    0    0     0     0  907 7194  9  2 89  0  0 2021-12-09 13:59:34
 1  0      0 4691604 129876 1582700    0    0     0     0  751 5931  4  3 93  0  0 2021-12-09 13:59:35
 0  0      0 4686564 129876 1583128    0    0     0  1960 2089 15224 25  7 56 12  0 2021-12-09 13:59:36
 1  0      0 4689216 129876 1583132    0    0     0     0 1054 6962  5  4 92  0  0 2021-12-09 13:59:37
 0  0      0 4690596 129876 1583312    0    0     0   832 1428 11773 16  4 72  8  0 2021-12-09 13:59:38
 0  0      0 4693800 129876 1580196    0    0     0     0  777 5623  3  3 94  0  0 2021-12-09 13:59:39
 0  1      0 4693872 129876 1580208    0    0     0    84  684 5673  3  3 93  2  0 2021-12-09 13:59:40
