procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 5023684 120736 1313724    0    0     0  1176 1619 11987 11  6 76  7  0 2021-12-09 10:26:03
 0  0      0 5024188 120736 1313728    0    0     0     0  794 5428  5  2 93  0  0 2021-12-09 10:26:04
 2  0      0 5024420 120772 1313692    0    0     0   796 1256 10517 12  5 79  4  0 2021-12-09 10:26:05
 0  0      0 5024944 120772 1313856    0    0     0     0  843 5951  5  2 93  0  0 2021-12-09 10:26:06
 0  0      0 5024944 120772 1313856    0    0     0     0  946 6664  6  4 91  0  0 2021-12-09 10:26:07
 0  0      0 5025196 120800 1313976    0    0     0   716 1200 9980 13  5 77  4  0 2021-12-09 10:26:08
 0  0      0 5025196 120800 1313976    0    0     0     4  639 5684  8  3 89  0  0 2021-12-09 10:26:09
 2  1      0 5024188 120828 1314032    0    0     0   580 1159 9139  8  4 85  3  0 2021-12-09 10:26:10
 0  0      0 5023684 120828 1314100    0    0     0   200  880 7122  7  4 89  1  0 2021-12-09 10:26:11
 0  0      0 5023684 120828 1314104    0    0     0     0  613 5123  3  3 94  0  0 2021-12-09 10:26:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5023676 120876 1314224    0    0     0   736 1242 10566 12  5 79  5  0 2021-12-09 10:26:13
 0  0      0 5024432 120876 1314224    0    0     0     0  833 6239  4  3 93  0  0 2021-12-09 10:26:14
 8  0      0 5024684 120896 1314204    0    0     0   504 1023 8271  9  3 84  4  0 2021-12-09 10:26:15
 4  0      0 5024684 120908 1314348    0    0     0   216 1273 9483 11  7 82  1  0 2021-12-09 10:26:16
 0  0      0 5024684 120908 1314348    0    0     0     0  929 6312  6  4 91  0  0 2021-12-09 10:26:17
 0  0      0 5024180 120928 1314472    0    0     0   760 1120 11564 17  7 73  4  0 2021-12-09 10:26:18
 0  0      0 5024180 120928 1314472    0    0     0     0  771 5873  7  4 90  0  0 2021-12-09 10:26:19
 0  1      0 5023928 120932 1314492    0    0     0    96  670 5653  5  3 91  1  0 2021-12-09 10:26:20
 0  0      0 5023928 120960 1314588    0    0     0   648 1734 11581 11  6 79  4  0 2021-12-09 10:26:21
 1  0      0 5023928 120960 1314588    0    0     0     0  946 7231  4  5 92  0  0 2021-12-09 10:26:22
 0  0      0 5023928 120988 1314720    0    0     0   792 1545 11377 14  3 78  5  0 2021-12-09 10:26:23
 0  0      0 5024180 120988 1314724    0    0     0     0  815 6038  4  3 93  0  0 2021-12-09 10:26:24
 0  0      0 5024180 120988 1314724    0    0     0     0  601 5271  4  3 92  0  0 2021-12-09 10:26:25
 0  0      0 5023928 121012 1314840    0    0     0   688 1483 10198 11  6 79  5  0 2021-12-09 10:26:26
 0  0      0 5022416 121012 1314840    0    0     0     4  954 6129  7  3 90  0  0 2021-12-09 10:26:27
 0  0      0 5022668 121040 1314960    0    0     0   848 1606 10386  9  5 82  5  0 2021-12-09 10:26:28
 1  0      0 5022408 121040 1314960    0    0     0     0  816 6677  9  4 87  0  0 2021-12-09 10:26:29
 5  0      0 5023172 121040 1314960    0    0     0     0 1386 9897  4  9 87  0  0 2021-12-09 10:26:30
 0  0      0 5022920 121076 1315088    0    0     0   804 1284 10194 12  4 79  5  0 2021-12-09 10:26:31
 0  0      0 5022920 121076 1315088    0    0     0     0  662 5217  4  2 94  0  0 2021-12-09 10:26:32
 0  1      0 5022352 121088 1315200    0    0     0  1152 1511 10769 12  4 76  9  0 2021-12-09 10:26:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5021848 121088 1315200    0    0     0    68  810 6373  6  3 91  1  0 2021-12-09 10:26:34
 0  0      0 5021596 121088 1315200    0    0     0     0  794 5649  4  2 94  0  0 2021-12-09 10:26:35
 0  0      0 5022080 121096 1315328    0    0     0   816 1757 13069 13  7 76  5  0 2021-12-09 10:26:36
 0  0      0 5023824 121096 1315336    0    0     0     0  949 7073  8  3 90  0  0 2021-12-09 10:26:37
 0  0      0 5024116 121116 1315400    0    0     0   728 1302 9904 12  5 77  5  0 2021-12-09 10:26:38
 1  0      0 5024116 121116 1315460    0    0     0     4  714 5923  5  3 92  0  0 2021-12-09 10:26:39
 0  0      0 5024116 121116 1315464    0    0     0     0  468 4813  3  2 95  0  0 2021-12-09 10:26:40
 0  0      0 5022856 121132 1315600    0    0     0   824 1466 11526 13  4 77  6  0 2021-12-09 10:26:41
 1  0      0 5022856 121132 1315600    0    0     0     0  871 6326  3  3 93  0  0 2021-12-09 10:26:42
 0  0      0 5022856 121152 1315620    0    0     0   704 1549 11031  9  6 81  5  0 2021-12-09 10:26:43
 0  0      0 5022856 121152 1315712    0    0     0     8  915 6573  4  4 93  0  0 2021-12-09 10:26:44
 0  0      0 5023108 121152 1315716    0    0     0     4  747 5956  6  3 91  0  0 2021-12-09 10:26:45
 0  0      0 5023108 121176 1315840    0    0     0   748 1388 10849  8  8 76  8  0 2021-12-09 10:26:46
 1  0      0 5022856 121176 1315840    0    0     0     0  530 5042  6  3 91  0  0 2021-12-09 10:26:47
 5  1      0 5022604 121196 1315888    0    0     0   644  990 8492  9  3 85  4  0 2021-12-09 10:26:48
 0  0      0 5076352 121200 1315956    0    0     0    72 2020 20444 18  9 72  1  0 2021-12-09 10:26:49
 0  0      0 5076352 121200 1315964    0    0     0     0  827 6149  3  4 94  0  0 2021-12-09 10:26:50
 0  0      0 5076604 121200 1315964    0    0     0     4  616 5455  4  3 93  0  0 2021-12-09 10:26:51
 0  0      0 5076604 121200 1315968    0    0     0     0  700 5829  2  3 95  0  0 2021-12-09 10:26:52
 0  0      0 5076604 121200 1315972    0    0     0     0  971 6974  5  3 92  0  0 2021-12-09 10:26:53
 0  0      0 5077124 121200 1315972    0    0     0    20  978 6321  2  4 94  0  0 2021-12-09 10:26:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5077384 121200 1315972    0    0     0     0  856 6547  8  3 90  0  0 2021-12-09 10:26:55
