procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 6  0      0 5092172 103592 1299276    0    0     0   692 1213 9183 12  3 79  6  0 2021-12-09 10:02:39
 0  0      0 5092976 103592 1299292    0    0     0     0  842 5906  4  2 94  0  0 2021-12-09 10:02:40
 0  0      0 5093440 103592 1299292    0    0     0     0  923 6628  5  4 92  0  0 2021-12-09 10:02:41
 0  0      0 5094488 103704 1299280    0    0     0   720 1578 10197 14  4 77  5  0 2021-12-09 10:02:42
 0  0      0 5094740 103704 1299380    0    0     0    44 1062 7169  7  3 91  0  0 2021-12-09 10:02:43
 0  0      0 5094228 103704 1299380    0    0     0     0  836 5692  5  2 93  0  0 2021-12-09 10:02:44
 0  0      0 5094236 103804 1299456    0    0     0   716 1393 10985 13  5 76  7  0 2021-12-09 10:02:45
 1  0      0 5092976 103804 1299456    0    0     0     0  913 6897  7  3 90  0  0 2021-12-09 10:02:46
 0  0      0 5093228 103804 1299456    0    0     0     0  885 5735  5  2 93  0  0 2021-12-09 10:02:47
 1  0      0 5093732 103924 1299548    0    0     0   788 1402 11460 12  5 78  5  0 2021-12-09 10:02:48
 0  0      0 5093480 103924 1299548    0    0     0     0  826 5816  5  3 92  0  0 2021-12-09 10:02:49
13  0      0 5092724 103980 1299576    0    0     0   292  885 6990  7  6 85  3  0 2021-12-09 10:02:50
 1  0      0 5094236 104064 1299640    0    0     0   412 1577 12551 23  9 67  2  0 2021-12-09 10:02:51
 0  0      0 5092976 104064 1299640    0    0     0     0  779 5830  6  3 92  0  0 2021-12-09 10:02:52
 0  1      0 5092724 104132 1299572    0    0     0   648 1047 8666 14  4 79  3  0 2021-12-09 10:02:53
 0  0      0 5092724 104156 1299716    0    0     0   100 1217 7831  7  4 88  1  0 2021-12-09 10:02:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5091960 104156 1299716    0    0     0     0  734 6090  5  2 93  0  0 2021-12-09 10:02:55
 1  0      0 5092976 104256 1299820    0    0     0   776 1604 11769 11  4 81  4  0 2021-12-09 10:02:56
 0  0      0 5092972 104256 1299820    0    0     0     4  986 7235  8  4 89  0  0 2021-12-09 10:02:57
 0  0      0 5092472 104256 1299828    0    0     0     0  914 6303  4  4 92  0  0 2021-12-09 10:02:58
 0  0      0 5092944 104348 1299852    0    0     0  1068 1173 10306 11  4 80  6  0 2021-12-09 10:02:59
 0  0      0 5091968 104348 1299912    0    0     0     0  841 6238  6  3 91  0  0 2021-12-09 10:03:00
 0  0      0 5091696 104348 1299912    0    0     0     0  907 7086  5  3 92  0  0 2021-12-09 10:03:01
 0  0      0 5091716 104420 1299996    0    0     0   700 1192 9829 13  4 79  5  0 2021-12-09 10:03:02
 0  0      0 5091948 104420 1300000    0    0     0     4 1139 7980  8  4 89  0  0 2021-12-09 10:03:03
 1  0      0 5092220 104420 1300008    0    0     0     8  895 6439  6  3 91  0  0 2021-12-09 10:03:04
 0  0      0 5093732 104524 1300096    0    0     0   708 1333 11144 13  6 76  6  0 2021-12-09 10:03:05
 0  0      0 5093464 104524 1300096    0    0     0     0  557 4747  3  2 96  0  0 2021-12-09 10:03:06
 1  1      0 5092724 104548 1300124    0    0     0   172  673 5964  5  3 91  2  0 2021-12-09 10:03:07
 0  0      0 5093504 104604 1300188    0    0     0   532 1312 10970 10  5 82  4  0 2021-12-09 10:03:08
 0  0      0 5092472 104604 1300196    0    0     0     0  721 6155  5  3 92  0  0 2021-12-09 10:03:09
 3  1      0 5091968 104680 1300120    0    0     0   740 1165 9802 11  5 81  4  0 2021-12-09 10:03:10
 0  0      0 5091968 104680 1300276    0    0     0     0 1003 7158  7  3 90  0  0 2021-12-09 10:03:11
 0  0      0 5091968 104680 1300276    0    0     0     0  781 5565  4  3 94  0  0 2021-12-09 10:03:12
 0  0      0 5092408 104716 1300312    0    0     0   656 1464 10969 10  6 79  5  0 2021-12-09 10:03:13
 8  0      0 5092948 104716 1300368    0    0     0    24 1141 7478  6  4 90  1  0 2021-12-09 10:03:14
 0  0      0 5092976 104716 1300372    0    0     0     0  485 4301  4  1 95  0  0 2021-12-09 10:03:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 5092936 104784 1300404    0    0     0   772 1606 10889  8  5 82  5  0 2021-12-09 10:03:16
 0  0      0 5092220 104784 1300476    0    0     0     0 1191 7612  8  3 90  0  0 2021-12-09 10:03:17
 1  0      0 5091968 104784 1300476    0    0     0     0  945 5721  2  3 95  0  0 2021-12-09 10:03:18
 0  0      0 5091464 104840 1300556    0    0     0   720 1404 10032 12  3 81  4  0 2021-12-09 10:03:19
 0  0      0 5091212 104840 1300556    0    0     0     0  841 6451  5  3 93  0  0 2021-12-09 10:03:20
 0  0      0 5091212 104840 1300556    0    0     0     0  870 5889  6  2 92  0  0 2021-12-09 10:03:21
 0  0      0 5092472 104896 1300648    0    0     0   764 1592 12541 13  6 78  4  0 2021-12-09 10:03:22
 0  0      0 5091968 104896 1300648    0    0     0     0  577 5033  5  2 93  0  0 2021-12-09 10:03:23
 0  1      0 5091464 104916 1300680    0    0     0   236  662 5549  5  3 89  2  0 2021-12-09 10:03:24
 1  0      0 5090644 104952 1300740    0    0     0   508 1827 11197 11  7 79  3  0 2021-12-09 10:03:25
 0  0      0 5089952 104952 1300744    0    0     0     0  867 5640  5  2 93  0  0 2021-12-09 10:03:26
 4  0      0 5089448 105020 1300836    0    0     0   668 1456 10715 10  5 79  6  0 2021-12-09 10:03:27
 0  0      0 5089448 105020 1300836    0    0     0     4  780 5907  3  3 94  0  0 2021-12-09 10:03:28
 1  0      0 5089448 105020 1300840    0    0     0   264 1072 7442  6  3 91  0  0 2021-12-09 10:03:29
 0  0      0 5089660 105092 1300832    0    0     0   684 1769 12628 11 10 75  5  0 2021-12-09 10:03:30
 1  0      0 5089700 105092 1300920    0    0     0     0 1065 7500  7  3 90  0  0 2021-12-09 10:03:31
 0  0      0 5089700 105092 1300924    0    0     0     0  745 5706  4  4 92  0  0 2021-12-09 10:03:32
 0  0      0 5090396 105164 1300856    0    0     0   712 1430 10614 13  5 78  4  0 2021-12-09 10:03:33
 2  0      0 5090204 105164 1301016    0    0     0     4  912 6145  7  3 90  0  0 2021-12-09 10:03:34
 0  0      0 5089936 105164 1301016    0    0     0     8  831 6643  4  2 94  0  0 2021-12-09 10:03:35
 0  0      0 5089700 105220 1301104    0    0     0   728 1322 10278 10  6 79  6  0 2021-12-09 10:03:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 5089952 105220 1301104    0    0     0     0 1145 7480  8  3 89  0  0 2021-12-09 10:03:37
 2  0      0 5089952 105220 1301108    0    0     0     0  704 5823  7  2 92  0  0 2021-12-09 10:03:38
 1  0      0 5089852 105276 1301196    0    0     0   660 1519 12005 15  4 76  5  0 2021-12-09 10:03:39
 0  0      0 5089464 105276 1301196    0    0     0     4  908 6180  4  3 93  0  0 2021-12-09 10:03:40
 0  1      0 5090132 105292 1301200    0    0     0   224 1083 7830  7  3 88  2  0 2021-12-09 10:03:41
 0  0      0 5134644 105332 1301304    0    0     0   508 1919 11003 13  7 78  2  0 2021-12-09 10:03:42
 0  0      0 5134608 105332 1301304    0    0     0     0  712 5933  8  2 91  0  0 2021-12-09 10:03:43
 0  0      0 5135588 105332 1301304    0    0     0     0  628 5087  3  2 95  0  0 2021-12-09 10:03:44
 1  0      0 5135124 105332 1301308    0    0     0     4  855 7294  7  4 89  0  0 2021-12-09 10:03:45
 1  0      0 5135392 105332 1301308    0    0     0     4  802 5598  3  2 95  0  0 2021-12-09 10:03:46
 1  0      0 5135124 105332 1301308    0    0     0     0  768 5621  5  3 92  0  0 2021-12-09 10:03:47
 0  0      0 5134644 105332 1301308    0    0     0     0  634 5492  4  3 94  0  0 2021-12-09 10:03:48
 5  0      0 5134620 105332 1301312    0    0     0     0  893 6828  5  3 91  0  0 2021-12-09 10:03:49
 0  0      0 5134628 105332 1301312    0    0     0    64  570 4917  3  3 95  0  0 2021-12-09 10:03:50
 0  0      0 5134628 105332 1301312    0    0     0     0  928 7018  4  3 93  0  0 2021-12-09 10:03:51
 0  0      0 5135132 105332 1301312    0    0     0     4  875 6762  6  1 93  0  0 2021-12-09 10:03:52
 0  0      0 5135132 105332 1301312    0    0     0     0  505 4991  4  3 92  0  0 2021-12-09 10:03:53
 1  0      0 5135132 105332 1301316    0    0     0     0  648 5065  4  3 93  0  0 2021-12-09 10:03:54
 0  0      0 5133808 105332 1301316    0    0     0    16  615 5225  5  3 93  0  0 2021-12-09 10:03:55
 0  0      0 5134124 105332 1301320    0    0     0     0  877 6688  4  4 93  0  0 2021-12-09 10:03:56
 0  0      0 5134124 105332 1301324    0    0     0     0  778 6193  5  2 93  0  0 2021-12-09 10:03:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5134124 105332 1301324    0    0     0     4  866 6553  2  3 95  0  0 2021-12-09 10:03:58
 0  0      0 5134608 105332 1301324    0    0     0     0  848 6730  4  2 94  0  0 2021-12-09 10:03:59
 1  0      0 5134628 105332 1301324    0    0     0   152  747 5492  3  3 94  1  0 2021-12-09 10:04:00
 0  0      0 5134628 105332 1301324    0    0     0     0  685 5564  4  2 95  0  0 2021-12-09 10:04:01
 0  0      0 5134376 105332 1301328    0    0     0     0  796 6329  5  4 92  0  0 2021-12-09 10:04:02
 0  0      0 5134376 105332 1301328    0    0     0     0  787 5724  4  2 94  0  0 2021-12-09 10:04:03
 1  0      0 5134124 105332 1301328    0    0     0     4  997 7243  5  3 92  0  0 2021-12-09 10:04:04
 0  0      0 5134356 105332 1301328    0    0     0   172  956 7344  4  4 92  0  0 2021-12-09 10:04:05
 0  0      0 5134376 105332 1301376    0    0     0     4  664 5403  3  3 94  0  0 2021-12-09 10:04:06
 0  0      0 5134608 105332 1301376    0    0     0     0  589 5128  5  2 93  0  0 2021-12-09 10:04:07
 0  0      0 5134376 105332 1301376    0    0     0     0  623 5006  2  1 97  0  0 2021-12-09 10:04:08
 0  0      0 5134124 105332 1301380    0    0     0     0  792 5555  5  4 91  0  0 2021-12-09 10:04:09
 0  0      0 5134116 105332 1301380    0    0     0    12  959 6862  4  2 94  0  0 2021-12-09 10:04:10
 0  0      0 5134636 105332 1301384    0    0     0     0  943 7265  5  4 92  0  0 2021-12-09 10:04:11
 1  0      0 5134360 105332 1301388    0    0     0   208  654 5518  3  3 93  2  0 2021-12-09 10:04:12
 0  0      0 5134360 105332 1301388    0    0     0     0  651 5198  6  3 91  0  0 2021-12-09 10:04:13
 0  0      0 5134604 105332 1301392    0    0     0     0  517 4984  5  3 93  0  0 2021-12-09 10:04:14
 0  0      0 5134612 105332 1301392    0    0     0     8  588 5031  5  2 94  0  0 2021-12-09 10:04:15
 0  0      0 5134376 105332 1301392    0    0     0     4  757 6075  3  3 94  0  0 2021-12-09 10:04:16
 0  0      0 5134360 105332 1301392    0    0     0     0  790 6198  5  3 93  0  0 2021-12-09 10:04:17
 2  0      0 5134116 105332 1301396    0    0     0     0  855 6603  6  2 92  0  0 2021-12-09 10:04:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5134140 105332 1301396    0    0     0     0  744 6258  4  3 93  0  0 2021-12-09 10:04:19
 0  0      0 5134156 105332 1301396    0    0     0     0  625 5417  3  2 95  0  0 2021-12-09 10:04:20
 0  0      0 5134116 105332 1301396    0    0     0    20  728 6410  7  5 88  0  0 2021-12-09 10:04:21
 0  0      0 5133628 105332 1301400    0    0     0     4  693 5277  5  4 91  0  0 2021-12-09 10:04:22
 3  0      0 5133376 105332 1301400    0    0     0     0  672 6213  7  3 90  0  0 2021-12-09 10:04:23
 0  0      0 5133384 105332 1301400    0    0     0     0  719 6081  5  4 92  0  0 2021-12-09 10:04:24
 0  0      0 5133764 105332 1301400    0    0     0     0 1211 8335  5  3 92  0  0 2021-12-09 10:04:25
 0  0      0 5134400 105332 1301404    0    0     0    20  874 6192  2  2 97  0  0 2021-12-09 10:04:26
 0  0      0 5134368 105332 1301404    0    0     0     0  686 5596  7  2 91  0  0 2021-12-09 10:04:27
 4  0      0 5134368 105332 1301404    0    0     0     4  811 6091  4  3 93  0  0 2021-12-09 10:04:28
 6  0      0 5134376 105332 1301404    0    0     0     0  836 5828  4  3 93  0  0 2021-12-09 10:04:29
 0  0      0 5134124 105332 1301416    0    0     0    12 1126 8476  4  7 89  0  0 2021-12-09 10:04:30
 1  0      0 5134880 105332 1301416    0    0     0     0  943 7400  5  3 92  0  0 2021-12-09 10:04:31
 0  0      0 5135384 105332 1301416    0    0     0     0  850 6592  4  3 94  0  0 2021-12-09 10:04:32
 0  0      0 5135384 105332 1301416    0    0     0     0  593 5922  8  3 89  0  0 2021-12-09 10:04:33
 0  0      0 5135384 105332 1301420    0    0     0     4  658 5180  4  2 94  0  0 2021-12-09 10:04:34
 0  0      0 5135132 105332 1301420    0    0     0     0  820 5576  4  2 94  0  0 2021-12-09 10:04:35
 0  0      0 5134628 105332 1301420    0    0     0     0  723 5331  2  2 95  0  0 2021-12-09 10:04:36
 0  0      0 5134628 105332 1301420    0    0     0     0  894 7043  5  3 92  0  0 2021-12-09 10:04:37
 0  0      0 5135132 105332 1301424    0    0     0     0 1077 7357  3  3 94  0  0 2021-12-09 10:04:38
 1  0      0 5135132 105332 1301424    0    0     0     0  737 5669  6  2 93  0  0 2021-12-09 10:04:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5135132 105332 1301424    0    0     0     4  709 5958  3  2 96  0  0 2021-12-09 10:04:40
 1  0      0 5135384 105332 1301424    0    0     0    48  559 5235  5  3 92  0  0 2021-12-09 10:04:41
 0  0      0 5135384 105336 1301420    0    0     0   128  515 5026  4  2 94  1  0 2021-12-09 10:04:42
 0  0      0 5135384 105336 1301428    0    0     0     0  519 4936  6  2 92  0  0 2021-12-09 10:04:43
 0  0      0 5135116 105336 1301428    0    0     0     0  637 5613  6  2 92  0  0 2021-12-09 10:04:44
 0  0      0 5135636 105336 1301432    0    0     0     0  911 7213  5  3 92  0  0 2021-12-09 10:04:45
 0  0      0 5135636 105336 1301432    0    0     0   224  637 5213  3  2 95  1  0 2021-12-09 10:04:46
 0  0      0 5135636 105336 1301440    0    0     0     0  567 5377  5  2 93  0  0 2021-12-09 10:04:48
 0  0      0 5135384 105336 1301440    0    0     0     0  900 6651  4  4 92  0  0 2021-12-09 10:04:48
 0  0      0 5135384 105336 1301440    0    0     0     0  730 5964  4  4 93  0  0 2021-12-09 10:04:49
 0  0      0 5135132 105336 1301440    0    0     0     0  547 5004  3  2 95  0  0 2021-12-09 10:04:51
 0  0      0 5134376 105336 1301440    0    0     0    20  509 5241  4  2 94  0  0 2021-12-09 10:04:51
 0  0      0 5134124 105336 1301444    0    0     0     4  717 6358  4  2 94  0  0 2021-12-09 10:04:53
 0  0      0 5134356 105336 1301444    0    0     0     0  777 6720  7  4 89  0  0 2021-12-09 10:04:54
 0  0      0 5134376 105336 1301444    0    0     0     0  747 5405  4  3 94  0  0 2021-12-09 10:04:55
 0  0      0 5134092 105336 1301444    0    0     0     0  911 6680  6  2 92  0  0 2021-12-09 10:04:56
 0  0      0 5134440 105336 1301448    0    0     0    52  855 6082  3  2 95  0  0 2021-12-09 10:04:57
 0  0      0 5134424 105336 1301448    0    0     0     0  664 5330  5  3 93  0  0 2021-12-09 10:04:58
 0  0      0 5134432 105336 1301448    0    0     0     4  976 7012  3  2 95  0  0 2021-12-09 10:04:59
 0  0      0 5134448 105336 1301448    0    0     0     0  728 6255  4  4 92  0  0 2021-12-09 10:05:00
 0  0      0 5134440 105336 1301452    0    0     0     0  598 5191  2  4 94  0  0 2021-12-09 10:05:01
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 5133944 105336 1301452    0    0     0     0  518 4975  4  4 92  0  0 2021-12-09 10:05:02
 0  0      0 5133684 105336 1301452    0    0     0   244 1071 8023  4  2 92  2  0 2021-12-09 10:05:03
 0  0      0 5128336 105336 1301456    0    0     0     0  734 6492 11  6 83  0  0 2021-12-09 10:05:04
 1  0      0 5128076 105336 1301456    0    0     0     4  786 7009  9  5 86  0  0 2021-12-09 10:05:05
 0  0      0 5128580 105336 1301456    0    0     0     0  797 6477  7  3 90  0  0 2021-12-09 10:05:06
 0  0      0 5128360 105336 1301456    0    0     0     0  562 5029  3  3 94  0  0 2021-12-09 10:05:07
 4  0      0 5129100 105336 1301460    0    0     0     0  557 5198  5  3 92  0  0 2021-12-09 10:05:08
 0  0      0 5129100 105336 1301460    0    0     0     0  667 5135  2  2 96  0  0 2021-12-09 10:05:09
 0  0      0 5128848 105336 1301460    0    0     0     0  750 5701  4  2 94  0  0 2021-12-09 10:05:10
 0  0      0 5128848 105336 1301460    0    0     0     4  869 6406  4  4 93  0  0 2021-12-09 10:05:11
 0  0      0 5128848 105336 1301460    0    0     0     0  848 6975  6  2 91  0  0 2021-12-09 10:05:12
 0  0      0 5128848 105344 1301456    0    0     0   104  811 6327  4  2 94  1  0 2021-12-09 10:05:13
 0  0      0 5128848 105344 1301464    0    0     0     0  708 5651  7  2 92  0  0 2021-12-09 10:05:14
 0  0      0 5129584 105344 1301464    0    0     0     0  876 6727  5  5 90  0  0 2021-12-09 10:05:15
 0  0      0 5129604 105344 1301468    0    0     0     0  707 6153  4  3 93  0  0 2021-12-09 10:05:16
 0  0      0 5129604 105344 1301468    0    0     0     4  817 6262  3  3 94  0  0 2021-12-09 10:05:17
 0  0      0 5129604 105344 1301468    0    0     0     0  725 6203  4  3 94  0  0 2021-12-09 10:05:18
 0  0      0 5129352 105344 1301468    0    0     0     0  650 5616  4  2 95  0  0 2021-12-09 10:05:19
 0  0      0 5129352 105344 1301468    0    0     0     0  704 5975  3  2 95  0  0 2021-12-09 10:05:20
 0  0      0 5129352 105344 1301472    0    0     0     0  638 5244  2  3 96  0  0 2021-12-09 10:05:21
 0  0      0 5129100 105344 1301472    0    0     0     0  714 5867  5  2 93  0  0 2021-12-09 10:05:22
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5128848 105344 1301472    0    0     0     4  838 6805  2  3 96  0  0 2021-12-09 10:05:23
 0  0      0 5128848 105344 1301476    0    0     0     0  607 5787  8  2 90  0  0 2021-12-09 10:05:24
 0  0      0 5127832 105344 1301480    0    0     0     0  604 5282  5  2 93  0  0 2021-12-09 10:05:25
 0  0      0 5133660 105344 1301456    0    0     0    12  718 6150  4  5 91  0  0 2021-12-09 10:05:26
 0  0      0 5134220 105344 1301456    0    0     0     0  866 6701  3  4 94  0  0 2021-12-09 10:05:27
 0  0      0 5135168 105344 1301456    0    0     0     0  959 7697  6  3 91  0  0 2021-12-09 10:05:28
 0  0      0 5135212 105344 1301460    0    0     0     4  603 4692  2  2 96  0  0 2021-12-09 10:05:29
 0  0      0 5135228 105344 1301460    0    0     0     0  625 5467  5  3 93  0  0 2021-12-09 10:05:30
 0  0      0 5134716 105344 1301460    0    0     0    84  925 6329  2  3 94  1  0 2021-12-09 10:05:31
 0  0      0 5134464 105344 1301460    0    0     0     0 1256 8792  5  7 89  0  0 2021-12-09 10:05:32
 0  0      0 5134204 105344 1301464    0    0     0    44  842 6524  3  3 94  0  0 2021-12-09 10:05:33
 0  0      0 5134228 105344 1301464    0    0     0     0  725 5897  7  2 91  0  0 2021-12-09 10:05:34
 1  0      0 5134180 105344 1301464    0    0     0     4  784 5862  6  2 93  0  0 2021-12-09 10:05:35
 0  0      0 5134236 105344 1301464    0    0     0     0  927 6693  6  3 92  0  0 2021-12-09 10:05:36
 0  0      0 5134204 105344 1301464    0    0     0     0  570 5082  1  3 96  0  0 2021-12-09 10:05:37
 0  0      0 5134696 105344 1301464    0    0     0     0 1007 7384  5  2 93  0  0 2021-12-09 10:05:38
 0  0      0 5134732 105344 1301472    0    0     0     8  725 5517  3  1 96  0  0 2021-12-09 10:05:39
 0  0      0 5134724 105344 1301472    0    0     0     0  632 5187  5  2 94  0  0 2021-12-09 10:05:40
 0  0      0 5134748 105344 1301472    0    0     0     4  858 6372  4  4 92  0  0 2021-12-09 10:05:41
 0  0      0 5134716 105344 1301476    0    0     0     0  868 5910  5  3 93  0  0 2021-12-09 10:05:42
 0  0      0 5134724 105344 1301476    0    0     0     0  613 4975  3  3 94  0  0 2021-12-09 10:05:43
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 5134700 105344 1301476    0    0     0    72  903 6079  7  2 91  0  0 2021-12-09 10:05:44
 0  0      0 5135740 105344 1301476    0    0     0     0  978 6625  4  3 94  0  0 2021-12-09 10:05:45
 0  0      0 5135732 105344 1301476    0    0     0     0  763 6166  9  3 88  0  0 2021-12-09 10:05:46
 3  0      0 5135740 105344 1301480    0    0     0     4  602 4912  4  2 94  0  0 2021-12-09 10:05:47
