procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 0  0      0 4757844 129628 1544764    0    0     0     0  801 5767  4  2 94  0  0 2021-12-09 13:20:50
 0  0      0 4758096 129628 1544764    0    0     0     0  762 6831  3  4 94  0  0 2021-12-09 13:20:51
 0  0      0 4757340 129628 1544936    0    0     0   788 1753 10628  8  6 78  8  0 2021-12-09 13:20:52
 3  0      0 4758592 129628 1544936    0    0     0     4 1002 6705  5  2 93  0  0 2021-12-09 13:20:53
 0  0      0 4756080 129628 1545100    0    0     0   856 1855 12354 11  7 77  4  0 2021-12-09 13:20:54
 0  0      0 4756584 129628 1545100    0    0     0    16  933 6070  5  2 93  0  0 2021-12-09 13:20:55
10  1      0 4756584 129632 1545140    0    0     0   312  910 6552  6  2 89  4  0 2021-12-09 13:20:56
 0  0      0 4757088 129632 1545280    0    0     0   516 1439 9765 13  4 82  2  0 2021-12-09 13:20:57
 2  0      0 4756836 129632 1545284    0    0     0     0  843 6144  5  3 92  0  0 2021-12-09 13:20:58
 4  0      0 4754064 129632 1545452    0    0     0   796 1758 11896 14  5 75  6  0 2021-12-09 13:20:59
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 4755828 129632 1545452    0    0     0    72  743 6121  4  2 94  0  0 2021-12-09 13:21:00
 0  0      0 4756584 129632 1545600    0    0     0   840 1100 9348 12  4 79  6  0 2021-12-09 13:21:01
 0  0      0 4757300 129632 1545624    0    0     0     0  985 7105  5  2 93  0  0 2021-12-09 13:21:02
 0  0      0 4757592 129632 1545624    0    0     0     0  870 6446  4  2 94  0  0 2021-12-09 13:21:03
 0  0      0 4756564 129636 1545788    0    0     0   784 1495 9836  8  6 81  5  0 2021-12-09 13:21:04
 0  0      0 4757592 129636 1545792    0    0     0    20  659 6141  6  2 92  0  0 2021-12-09 13:21:05
 0  0      0 4756584 129636 1545960    0    0     0   900 1726 11483 16  7 71  6  0 2021-12-09 13:21:06
 1  0      0 4757340 129636 1545960    0    0     0     0  872 6175  5  4 91  0  0 2021-12-09 13:21:07
 3  1      0 4757844 129636 1545976    0    0     0   416  927 7769  8  5 84  2  0 2021-12-09 13:21:08
 0  0      0 4756080 129636 1546144    0    0     0   412 1025 8591 13  4 80  2  0 2021-12-09 13:21:09
 0  0      0 4755828 129636 1546144    0    0     0     0  734 6098  4  4 93  0  0 2021-12-09 13:21:10
 0  0      0 4755012 129640 1546308    0    0     0   788 1483 10494 12  4 80  4  0 2021-12-09 13:21:11
 1  0      0 4755828 129640 1546308    0    0     0     4  626 5162  3  4 94  0  0 2021-12-09 13:21:12
 1  0      0 4756332 129640 1546492    0    0     0   796 1397 11234 12  4 79  5  0 2021-12-09 13:21:13
 0  0      0 4757068 129640 1546500    0    0     0     0  651 5715  5  3 93  0  0 2021-12-09 13:21:14
 0  0      0 4757340 129640 1546500    0    0     0     0  670 5343  4  3 93  0  0 2021-12-09 13:21:15
 0  0      0 4756072 129644 1546932    0    0     0  1944 1787 12383 16  7 67 10  0 2021-12-09 13:21:16
 0  0      0 4755820 129644 1546932    0    0     0     0  830 6844  6  3 91  0  0 2021-12-09 13:21:17
 0  0      0 4754808 129648 1545136    0    0     0   856 1356 10245 13  6 74  7  0 2021-12-09 13:21:18
 0  0      0 4756324 129648 1543988    0    0     0     0  669 5301  3  2 94  0  0 2021-12-09 13:21:19
11  0      0 4756324 129648 1544000    0    0     0   316  705 7009  4  3 88  6  0 2021-12-09 13:21:20
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4753996 129648 1544152    0    0     0   852 1497 10577 14  4 76  6  0 2021-12-09 13:21:21
 0  0      0 4755820 129648 1544156    0    0     0     0  753 6156  4  4 93  0  0 2021-12-09 13:21:22
 0  0      0 4755296 129648 1544320    0    0     0   876 1463 11200 10  6 78  7  0 2021-12-09 13:21:23
 0  0      0 4755316 129648 1544324    0    0     0     4  744 5389  4  2 94  0  0 2021-12-09 13:21:24
 8  0      0 4755316 129648 1544352    0    0     0   448 1065 9402  9  4 82  5  0 2021-12-09 13:21:25
 0  0      0 4755004 129648 1544500    0    0     0   368 1208 8159  9  4 85  2  0 2021-12-09 13:21:26
 0  0      0 4756324 129648 1544504    0    0     0     0 1098 7191  5  2 93  0  0 2021-12-09 13:21:27
 0  0      0 4756576 129648 1544660    0    0     0   840 1540 11816 12  7 76  5  0 2021-12-09 13:21:28
 0  0      0 4757080 129648 1544664    0    0     0     0  957 7733  5  4 92  0  0 2021-12-09 13:21:29
 0  0      0 4756828 129648 1544848    0    0     0   868 1507 13947 19 13 67  3  0 2021-12-09 13:21:30
 0  0      0 4757544 129648 1544856    0    0     0     0  622 5529  4  3 93  0  0 2021-12-09 13:21:31
 1  0      0 4758584 129648 1544856    0    0     0     0  869 5853  2  2 96  0  0 2021-12-09 13:21:32
 1  0      0 4759104 129648 1545012    0    0     0   760 1759 12480 13  8 72  7  0 2021-12-09 13:21:33
 0  0      0 4759096 129648 1545012    0    0     0     0  788 5874  3  3 94  0  0 2021-12-09 13:21:34
 0  0      0 4756576 129648 1545184    0    0     0   832 1436 10821 14  4 74  8  0 2021-12-09 13:21:35
 1  0      0 4757040 129648 1545184    0    0     0    92  789 6282  5  3 92  0  0 2021-12-09 13:21:36
12  0      0 4758600 129648 1545208    0    0     0   300 1050 8710 10  4 84  3  0 2021-12-09 13:21:37
 0  0      0 4758844 129648 1545356    0    0     0   532 1102 8723 13  3 82  2  0 2021-12-09 13:21:38
 0  0      0 4759348 129648 1545360    0    0     0     0  867 5529  3  3 94  0  0 2021-12-09 13:21:39
 0  0      0 4759348 129648 1545516    0    0     0   780 1547 11243 12  5 79  5  0 2021-12-09 13:21:40
 0  0      0 4760104 129648 1545516    0    0     0    20  762 5751  3  3 94  0  0 2021-12-09 13:21:41
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4758340 129648 1545696    0    0     0   844 1817 11913 12  6 77  6  0 2021-12-09 13:21:42
 0  0      0 4758340 129648 1545696    0    0     0     0  551 5009  5  2 93  0  0 2021-12-09 13:21:43
 0  0      0 4758088 129648 1545696    0    0     0     0  743 6108  4  3 94  0  0 2021-12-09 13:21:44
 0  0      0 4756324 129648 1545864    0    0     0   816 1463 11310 15  5 76  4  0 2021-12-09 13:21:45
 0  0      0 4756576 129648 1545868    0    0     0     0  638 5137  5  2 93  0  0 2021-12-09 13:21:46
 0  0      0 4756828 129648 1546052    0    0     0   888 1395 11046 13  5 77  5  0 2021-12-09 13:21:47
 0  0      0 4756828 129648 1546052    0    0     0     4  630 5864  6  2 92  0  0 2021-12-09 13:21:48
 8  0      0 4757060 129648 1546052    0    0     0   420  922 8408 12  6 81  2  0 2021-12-09 13:21:49
 0  0      0 4754056 129648 1546216    0    0     0   368 1017 8244 11  5 83  2  0 2021-12-09 13:21:50
 0  0      0 4754560 129648 1546216    0    0     0     0  860 6624  4  2 94  0  0 2021-12-09 13:21:51
 0  0      0 4751788 129648 1546408    0    0     0   884 1183 11055 17  6 71  6  0 2021-12-09 13:21:52
 0  0      0 4752040 129648 1546408    0    0     0     0  678 5419  4  3 94  0  0 2021-12-09 13:21:53
 5  0      0 4753804 129648 1546576    0    0     0   852 1633 12034 13  8 70  9  0 2021-12-09 13:21:54
 0  0      0 4755312 129648 1546584    0    0     0     0  794 5614  5  3 92  0  0 2021-12-09 13:21:55
 0  0      0 4757080 129648 1546584    0    0     0     0  708 5317  4  2 94  0  0 2021-12-09 13:21:56
 0  0      0 4757584 129652 1546740    0    0     0  1196 1479 11853 18  6 66 10  0 2021-12-09 13:21:57
 0  0      0 4757836 129652 1546740    0    0     0     0  690 6008  6  3 91  0  0 2021-12-09 13:21:58
 0  0      0 4754560 129652 1546928    0    0     0   832 1277 9884 10  5 81  4  0 2021-12-09 13:21:59
 1  0      0 4755488 129652 1546928    0    0     0     4  890 5652  3  3 95  0  0 2021-12-09 13:22:00
 0  1      0 4756576 129652 1546952    0    0     0   200 1155 8336  6  4 88  1  0 2021-12-09 13:22:01
 0  0      0 4755568 129652 1547088    0    0     0   568 1726 12491 11  6 80  4  0 2021-12-09 13:22:02
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4756072 129652 1547092    0    0     0     0  844 6267  3  3 94  0  0 2021-12-09 13:22:03
 0  0      0 4755820 129652 1547260    0    0     0   848 1398 10443 13  5 77  6  0 2021-12-09 13:22:04
 1  0      0 4756072 129652 1547260    0    0     0     0 1122 7161  5  4 90  0  0 2021-12-09 13:22:05
 0  0      0 4752796 129652 1547272    0    0     0   752 1606 10999 12  6 75  6  0 2021-12-09 13:22:06
 0  0      0 4753300 129652 1547436    0    0     0    20  912 5923  4  3 93  0  0 2021-12-09 13:22:07
 0  0      0 4754812 129652 1547436    0    0     0     0  842 5338  4  2 94  0  0 2021-12-09 13:22:08
 0  0      0 4754560 129652 1547612    0    0     0   836 1614 11238 14  6 76  5  0 2021-12-09 13:22:09
 0  0      0 4754812 129652 1547612    0    0     0     0  798 6043  5  3 92  0  0 2021-12-09 13:22:10
 0  0      0 4752280 129652 1547788    0    0     0   760 1779 11413 14  4 76  5  0 2021-12-09 13:22:11
 0  0      0 4753780 129652 1547788    0    0     0   180  684 5305  6  3 90  1  0 2021-12-09 13:22:12
 4  1      0 4754048 129652 1547792    0    0     0   348  669 7463  5  3 89  3  0 2021-12-09 13:22:13
 0  0      0 4750788 129652 1548208    0    0     0  1544 1567 12488 11  7 74  9  0 2021-12-09 13:22:14
 6  0      0 4752292 129652 1548208    0    0     0     0  475 4597  3  2 96  0  0 2021-12-09 13:22:15
 1  0      0 4754308 129652 1545256    0    0     0  1000 1163 9268 11  5 75 10  0 2021-12-09 13:22:16
 0  0      0 4754560 129652 1545256    0    0     0     0  977 6999  8  4 88  0  0 2021-12-09 13:22:17
 1  0      0 4753048 129656 1545376    0    0     0   832 1514 10559 12  5 77  6  0 2021-12-09 13:22:18
 0  0      0 4755024 129656 1545432    0    0     0     0  694 6213  5  3 92  0  0 2021-12-09 13:22:19
 0  0      0 4755568 129656 1545436    0    0     0     0  534 4860  2  1 97  0  0 2021-12-09 13:22:20
 0  0      0 4750276 129656 1545624    0    0     0   900 1169 10522 11  6 78  5  0 2021-12-09 13:22:21
 0  0      0 4751536 129656 1545624    0    0     0     0  679 6040  3  3 94  0  0 2021-12-09 13:22:22
 1  0      0 4750276 129660 1545780    0    0     0   840 1412 10073 12  6 77  6  0 2021-12-09 13:22:23
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4751536 129660 1545780    0    0     0     4  906 5670  4  2 95  0  0 2021-12-09 13:22:24
 0  1      0 4754056 129660 1545796    0    0     0   348 1103 9111  8  4 85  3  0 2021-12-09 13:22:25
 0  0      0 4754056 129660 1545952    0    0     0   432 1342 9779 12  6 81  2  0 2021-12-09 13:22:26
 0  0      0 4755316 129660 1545956    0    0     0   328  730 5937  3  2 93  2  0 2021-12-09 13:22:27
 0  0      0 4754812 129660 1546128    0    0     0   860 1106 10008 14  4 75  8  0 2021-12-09 13:22:28
 1  0      0 4754812 129660 1546128    0    0     0     0  521 5005  4  2 94  0  0 2021-12-09 13:22:29
 0  0      0 4753300 129660 1546184    0    0     0   784 1804 14487 16 11 68  5  0 2021-12-09 13:22:30
 0  0      0 4753532 129660 1546296    0    0     0     0  894 6805  4  3 93  0  0 2021-12-09 13:22:31
 0  0      0 4753804 129660 1546296    0    0     0    16  752 5776  2  2 96  0  0 2021-12-09 13:22:32
 0  0      0 4752796 129660 1546468    0    0     0   816 1613 11850 13  4 79  5  0 2021-12-09 13:22:33
 0  0      0 4753300 129660 1546468    0    0     0     0  801 5975  3  2 95  0  0 2021-12-09 13:22:34
 0  0      0 4750528 129672 1546640    0    0     0   820 1378 10204 12  5 78  6  0 2021-12-09 13:22:35
 0  0      0 4752484 129672 1546644    0    0     0     4  915 6981  5  4 91  0  0 2021-12-09 13:22:36
 1  1      0 4754056 129672 1546680    0    0     0   264  612 6108  6  4 88  2  0 2021-12-09 13:22:37
 0  0      0 4755232 129672 1546820    0    0     0   576 1455 9987 12  6 80  3  0 2021-12-09 13:22:38
 0  0      0 4756324 129672 1546820    0    0     0     0 1033 6482  2  2 96  0  0 2021-12-09 13:22:39
 2  0      0 4754308 129672 1546980    0    0     0   820 1299 11188 14  6 74  7  0 2021-12-09 13:22:40
 0  0      0 4756072 129672 1546980    0    0     0     0  789 5895  4  3 93  0  0 2021-12-09 13:22:41
 1  1      0 4755316 129672 1546980    0    0     0   772 1262 10106 11  5 78  6  0 2021-12-09 13:22:42
 0  0      0 4756040 129672 1547160    0    0     0   264 1303 8359  6  4 89  1  0 2021-12-09 13:22:43
 0  0      0 4756736 129672 1547164    0    0     0     0  842 5468  3  3 94  0  0 2021-12-09 13:22:44
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4754780 129672 1547336    0    0     0   780 1392 14330 29  7 57  6  0 2021-12-09 13:22:45
 0  0      0 4755284 129672 1547336    0    0     0     0  869 5629  4  2 95  0  0 2021-12-09 13:22:46
 4  0      0 4753520 129672 1547452    0    0     0   760 1330 10676 14  3 78  5  0 2021-12-09 13:22:47
 0  0      0 4753520 129672 1547492    0    0     0    76  946 6413  5  4 92  0  0 2021-12-09 13:22:48
 0  0      0 4753516 129672 1547492    0    0     0     0  729 6414  4  5 91  0  0 2021-12-09 13:22:49
 1  0      0 4754528 129672 1547664    0    0     0   812 1583 11819 14  6 76  5  0 2021-12-09 13:22:50
 4  0      0 4755768 129672 1547664    0    0     0     0  672 5471  2  4 95  0  0 2021-12-09 13:22:51
 0  0      0 4755032 129672 1547848    0    0     0   788 1068 9521 12  6 76  6  0 2021-12-09 13:22:52
 0  0      0 4754772 129672 1547848    0    0     0     0  900 5816  3  3 94  0  0 2021-12-09 13:22:53
 6  1      0 4754536 129672 1547848    0    0     0    92  655 5428  4  3 93  0  0 2021-12-09 13:22:54
 0  0      0 4753480 129672 1548024    0    0     0   684 1573 10821 12  5 80  4  0 2021-12-09 13:22:55
 0  0      0 4754024 129672 1548024    0    0     0     0  926 6222  4  3 93  0  0 2021-12-09 13:22:56
 0  0      0 4754024 129672 1548192    0    0     0   840 1674 11956 16  6 71  7  0 2021-12-09 13:22:57
 0  0      0 4754024 129672 1548192    0    0     0   268  764 5704  4  3 94  0  0 2021-12-09 13:22:58
 8  1      0 4753500 129672 1548268    0    0     0   776 1480 10518  8  6 78  8  0 2021-12-09 13:22:59
 0  0      0 4753772 129672 1548372    0    0     0    36 1128 7326  7  3 90  0  0 2021-12-09 13:23:00
 0  0      0 4753772 129672 1548376    0    0     0     0  749 6141  4  2 94  0  0 2021-12-09 13:23:01
 0  0      0 4750748 129672 1548540    0    0     0   820 1385 11095 13  6 75  6  0 2021-12-09 13:23:02
 0  0      0 4752200 129672 1548540    0    0     0    12  780 5808  3  3 94  0  0 2021-12-09 13:23:03
 0  0      0 4747692 129672 1548708    0    0     0   776 1375 11496 12  5 79  4  0 2021-12-09 13:23:04
 0  0      0 4752512 129672 1548708    0    0     0     0  807 6045  7  2 91  0  0 2021-12-09 13:23:05
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  1      0 4754024 129672 1548716    0    0     0   108 1040 6819  5  3 92  1  0 2021-12-09 13:23:06
 0  0      0 4753520 129672 1548888    0    0     0   736 1276 9915 12  3 81  5  0 2021-12-09 13:23:07
 0  0      0 4754528 129672 1548892    0    0     0    20  801 5664  6  2 92  0  0 2021-12-09 13:23:08
 0  0      0 4753520 129676 1549068    0    0     0   752 1535 12164 12  6 75  7  0 2021-12-09 13:23:09
 0  0      0 4753520 129676 1549068    0    0     0     0  847 6094  5  3 92  0  0 2021-12-09 13:23:10
 4  1      0 4753016 129676 1549260    0    0     0   836 1189 9628 11  3 80  7  0 2021-12-09 13:23:11
 0  0      0 4750496 129676 1549504    0    0     0  1112 1410 9709  7  4 82  6  0 2021-12-09 13:23:12
 0  0      0 4752260 129676 1549508    0    0     0    20  650 5863  4  3 92  0  0 2021-12-09 13:23:13
 0  0      0 4754024 129676 1546548    0    0     0   928 1207 10542 13  6 72 10  0 2021-12-09 13:23:14
 0  0      0 4754276 129676 1546548    0    0     0     0  662 5355  4  2 94  0  0 2021-12-09 13:23:15
 0  0      0 4755284 129676 1546720    0    0     0   852 1469 10385 12  4 79  5  0 2021-12-09 13:23:16
 0  0      0 4755788 129676 1546724    0    0     0     0  619 6113  6  5 90  0  0 2021-12-09 13:23:17
 0  0      0 4756040 129676 1546724    0    0     0     4  567 4838  4  2 94  0  0 2021-12-09 13:23:18
 0  0      0 4755032 129676 1546896    0    0     0   820 1398 10868 11  4 79  5  0 2021-12-09 13:23:19
 0  0      0 4755032 129676 1546896    0    0     0     0  598 5363  3  2 96  0  0 2021-12-09 13:23:20
 0  0      0 4755284 129676 1547056    0    0     0   848 1403 11435 12  7 78  5  0 2021-12-09 13:23:21
 0  0      0 4755284 129676 1547056    0    0     0     0  736 5511  5  2 93  0  0 2021-12-09 13:23:22
 0  1      0 4755012 129676 1547116    0    0     0   652 1222 9634  9  4 82  6  0 2021-12-09 13:23:23
 0  0      0 4755032 129676 1547232    0    0     0   168  934 6619  4  5 89  1  0 2021-12-09 13:23:24
 2  0      0 4756284 129676 1547236    0    0     0     0  860 7316  4  3 93  0  0 2021-12-09 13:23:25
 0  0      0 4756284 129676 1547420    0    0     0   868 1494 10951 14  6 76  5  0 2021-12-09 13:23:26
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4756284 129676 1547420    0    0     0     0  869 6424  6  4 91  0  0 2021-12-09 13:23:27
 0  0      0 4751748 129676 1547584    0    0     0   776 1004 9912 14  7 75  4  0 2021-12-09 13:23:28
 0  0      0 4752496 129676 1547584    0    0     0     0  882 6853  6  3 91  0  0 2021-12-09 13:23:29
 1  1      0 4753008 129676 1547600    0    0     0    80  945 8876  8 16 76  1  0 2021-12-09 13:23:30
 0  0      0 4751432 129676 1547752    0    0     0   752 1572 10938 10  5 80  5  0 2021-12-09 13:23:31
 0  0      0 4752756 129676 1547756    0    0     0     0  657 5536  3  3 94  0  0 2021-12-09 13:23:32
 0  0      0 4750740 129676 1547936    0    0     0   800 1247 10687 13  6 78  4  0 2021-12-09 13:23:33
 0  0      0 4752276 129676 1547936    0    0     0   352  862 6242  3  3 92  2  0 2021-12-09 13:23:34
 7  0      0 4752272 129676 1547940    0    0     0   872 1165 9872 11  4 78  8  0 2021-12-09 13:23:35
 0  0      0 4753544 129676 1548096    0    0     0     4  653 5729  6  3 92  0  0 2021-12-09 13:23:36
 0  0      0 4754300 129676 1548096    0    0     0     0  819 6166  5  3 91  0  0 2021-12-09 13:23:37
 0  0      0 4752788 129676 1548256    0    0     0   820 1499 11795 17  7 73  4  0 2021-12-09 13:23:38
 0  0      0 4752788 129676 1548256    0    0     0    16  894 6718  2  2 96  0  0 2021-12-09 13:23:39
 1  0      0 4751024 129676 1548436    0    0     0   764 1373 11214 16  4 74  6  0 2021-12-09 13:23:40
 0  0      0 4752708 129676 1548444    0    0     0     0  847 6516  5  4 91  0  0 2021-12-09 13:23:41
 1  1      0 4753544 129676 1548460    0    0     0   124  630 5483  2  4 93  2  0 2021-12-09 13:23:42
 0  0      0 4750520 129676 1548608    0    0     0   676 1454 11348 11  5 81  3  0 2021-12-09 13:23:43
 0  0      0 4752708 129676 1548608    0    0     0    20 1013 7372  4  3 94  0  0 2021-12-09 13:23:44
 0  0      0 4751276 129676 1548784    0    0     0   776 1328 9928 12  6 78  5  0 2021-12-09 13:23:45
 0  0      0 4753232 129676 1548784    0    0     0     0  652 5332  6  2 92  0  0 2021-12-09 13:23:46
 0  0      0 4752012 129676 1548944    0    0     0   776 1277 9859 12  4 80  4  0 2021-12-09 13:23:47
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4753292 129676 1548944    0    0     0     4  877 6537  6  4 90  0  0 2021-12-09 13:23:48
 0  0      0 4753292 129676 1548952    0    0     0     0  808 6743  5  2 93  0  0 2021-12-09 13:23:49
 0  0      0 4750520 129676 1549128    0    0     0   800 1504 12232 14  6 75  5  0 2021-12-09 13:23:50
 0  0      0 4752536 129676 1549128    0    0     0     0  732 5379  1  3 96  0  0 2021-12-09 13:23:51
 0  0      0 4751468 129676 1549292    0    0     0   796 1454 10908 17  6 72  4  0 2021-12-09 13:23:52
 0  0      0 4753544 129676 1549296    0    0     0     0  635 5479  4  3 94  0  0 2021-12-09 13:23:53
 1  1      0 4754048 129676 1549320    0    0     0   396  902 6920  5  3 89  3  0 2021-12-09 13:23:54
 0  0      0 4753292 129676 1549460    0    0     0   548 1442 9774 10  4 83  4  0 2021-12-09 13:23:55
 0  0      0 4753292 129676 1549460    0    0     0     0  689 5366  5  3 92  0  0 2021-12-09 13:23:56
 0  0      0 4753292 129676 1549652    0    0     0   864 1484 11847 19  6 72  4  0 2021-12-09 13:23:57
 1  0      0 4754280 129676 1549656    0    0     0     0  580 5323  4  3 93  0  0 2021-12-09 13:23:58
 0  0      0 4754048 129676 1549824    0    0     0   824 1385 10575 11  4 80  6  0 2021-12-09 13:23:59
 0  0      0 4754300 129676 1549832    0    0     0     4  760 5745  4  3 93  0  0 2021-12-09 13:24:00
 0  0      0 4754552 129676 1549832    0    0     0     0  732 6168  5  3 93  0  0 2021-12-09 13:24:01
 0  0      0 4749260 129676 1550008    0    0     0   768 1494 11384 11  7 79  4  0 2021-12-09 13:24:02
 0  0      0 4750268 129676 1550008    0    0     0     0  714 5621  3  2 95  0  0 2021-12-09 13:24:03
 0  0      0 4749764 129676 1550172    0    0     0   816 1531 11668 11  6 78  6  0 2021-12-09 13:24:04
 0  0      0 4750016 129676 1550176    0    0     0     8  741 5948  6  2 93  0  0 2021-12-09 13:24:05
 0  0      0 4745724 129676 1550304    0    0     0   864 1380 10778 11  8 76  5  0 2021-12-09 13:24:06
 0  0      0 4745976 129676 1550368    0    0     0     0 1069 6905  6  4 91  0  0 2021-12-09 13:24:07
 0  0      0 4746944 129676 1550368    0    0     0     0  836 6370  4  3 93  0  0 2021-12-09 13:24:08
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4745472 129676 1550792    0    0     0  1864 1979 13784 15  7 68 10  0 2021-12-09 13:24:09
 0  0      0 4746864 129676 1550792    0    0     0   308  763 6283  5  3 90  2  0 2021-12-09 13:24:10
 0  0      0 4748244 129676 1550960    0    0     0   936 1458 10371 10  4 80  6  0 2021-12-09 13:24:11
 0  0      0 4751268 129676 1547840    0    0     0     4  674 5163  3  3 94  0  0 2021-12-09 13:24:12
 0  1      0 4751268 129676 1547848    0    0     0    92  761 6294  5  3 90  2  0 2021-12-09 13:24:13
 0  0      0 4744444 129676 1548028    0    0     0   792 1474 11130 11  5 79  5  0 2021-12-09 13:24:14
 2  0      0 4746228 129676 1548028    0    0     0    20  843 6195  4  1 95  0  0 2021-12-09 13:24:15
 0  0      0 4741440 129676 1548188    0    0     0   800 1390 8854 11  3 82  5  0 2021-12-09 13:24:16
 0  0      0 4741904 129676 1548188    0    0     0     0  670 5528  8  2 91  0  0 2021-12-09 13:24:17
 0  0      0 4741440 129676 1548252    0    0     0   836 1104 9278 16  4 74  6  0 2021-12-09 13:24:18
 0  0      0 4741692 129676 1548368    0    0     0     0  978 7603  5  3 91  0  0 2021-12-09 13:24:19
 0  0      0 4743900 129676 1548368    0    0     0     0  850 6794  3  6 92  0  0 2021-12-09 13:24:20
 1  0      0 4741692 129676 1548536    0    0     0   728 1352 11609 11  6 78  5  0 2021-12-09 13:24:21
 0  0      0 4743164 129676 1548544    0    0     0     0  883 8117 10  6 85  0  0 2021-12-09 13:24:22
 2  0      0 4742448 129676 1548720    0    0     0   796 1419 10730 11  5 79  6  0 2021-12-09 13:24:23
 0  0      0 4743204 129676 1548720    0    0     0     4  768 6011  4  2 94  0  0 2021-12-09 13:24:24
 3  0      0 4743708 129676 1548736    0    0     0   520 1098 8096  7  5 85  3  0 2021-12-09 13:24:25
 0  0      0 4741692 129676 1548884    0    0     0   428 1242 8823 10  4 85  2  0 2021-12-09 13:24:26
 0  0      0 4741944 129676 1548884    0    0     0     0  608 5131  4  3 94  0  0 2021-12-09 13:24:27
 0  0      0 4740936 129676 1549056    0    0     0   796 1401 11214 13  4 79  5  0 2021-12-09 13:24:28
 0  0      0 4741692 129676 1549056    0    0     0     0  862 7152  6  4 91  0  0 2021-12-09 13:24:29
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4739172 129676 1549244    0    0     0   828 1768 12901 13  9 73  5  0 2021-12-09 13:24:30
 0  0      0 4738164 129676 1549248    0    0     0     0  642 5741  3  3 94  0  0 2021-12-09 13:24:31
 0  0      0 4738416 129676 1549248    0    0     0     0  862 6708  5  3 92  0  0 2021-12-09 13:24:32
 0  0      0 4739384 129676 1549404    0    0     0   780 1315 10589 13  4 79  5  0 2021-12-09 13:24:33
 0  0      0 4740936 129676 1549404    0    0     0     0 1022 8002  6  3 91  0  0 2021-12-09 13:24:34
 0  0      0 4736352 129676 1549588    0    0     0   812 1450 10418 10  4 81  6  0 2021-12-09 13:24:35
 0  0      0 4736896 129676 1549592    0    0     0     4  623 5175  5  2 93  0  0 2021-12-09 13:24:36
 5  1      0 4736140 129676 1549680    0    0     0   664 1210 9979 11  5 80  5  0 2021-12-09 13:24:37
 0  0      0 4735636 129676 1549756    0    0     0   168 1007 7438  7  4 87  1  0 2021-12-09 13:24:38
 1  0      0 4736100 129676 1549760    0    0     0     0  765 6649  3  2 96  0  0 2021-12-09 13:24:39
 0  0      0 4737148 129676 1549944    0    0     0   824 1311 9823 10  5 80  5  0 2021-12-09 13:24:40
 0  0      0 4737400 129676 1549944    0    0     0     0  605 5405  4  3 93  0  0 2021-12-09 13:24:41
 0  0      0 4736140 129676 1550100    0    0     0   796 1111 10268 13  5 78  5  0 2021-12-09 13:24:42
 0  0      0 4736896 129676 1550100    0    0     0     0  976 5878  2  2 96  0  0 2021-12-09 13:24:43
 0  1      0 4738408 129676 1550112    0    0     0   100  908 6902  4  3 93  1  0 2021-12-09 13:24:44
 0  0      0 4736644 129676 1550264    0    0     0   716 1411 10722 15  5 76  4  0 2021-12-09 13:24:45
 0  0      0 4736392 129676 1550268    0    0     0   324  842 5535  4  3 92  2  0 2021-12-09 13:24:46
 0  0      0 4735636 129676 1550448    0    0     0   820 1407 10450 13  5 77  5  0 2021-12-09 13:24:47
