procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 5  0      0 4793232 126260 1514436    0    0     0   500 1865 13171 11  7 78  4  0 2021-12-09 12:45:15
 0  0      0 4791980 126260 1514520    0    0     0   304 1808 12005 11  4 84  1  0 2021-12-09 12:45:16
 0  0      0 4792728 126260 1514524    0    0     0     0 1344 8798  6  3 92  0  0 2021-12-09 12:45:17
 3  0      0 4792112 126272 1514512    0    0     0   816 2300 16810 15  8 71  6  0 2021-12-09 12:45:18
 0  0      0 4792224 126272 1514676    0    0     0     0 1213 9436  6  6 88  0  0 2021-12-09 12:45:19
11  0      0 4784792 126272 1514676    0    0     0   820 1123 11733 17  7 71  5  0 2021-12-09 12:45:20
 2  0      0 4792940 126272 1514856    0    0     0     0 1310 10539 12  7 81  0  0 2021-12-09 12:45:21
 0  0      0 4792980 126272 1514856    0    0     0     4 1014 8808  9  4 87  0  0 2021-12-09 12:45:22
 0  0      0 4792960 126276 1514940    0    0     0   824 2239 14227 12  7 75  6  0 2021-12-09 12:45:23
 1  0      0 4792980 126276 1515020    0    0     0     0 1617 10335  7  4 89  0  0 2021-12-09 12:45:24
 0  0      0 4792224 126280 1515192    0    0     0   848 2310 15672 18  7 70  5  0 2021-12-09 12:45:25
 0  0      0 4793424 126280 1515192    0    0     0     0 1422 10379  7  6 88  0  0 2021-12-09 12:45:26
 0  0      0 4793736 126280 1515192    0    0     0    84 1251 8270  4  4 92  0  0 2021-12-09 12:45:27
 3  0      0 4792476 126292 1515348    0    0     0   804 2438 16317 15  9 73  4  0 2021-12-09 12:45:28
 0  0      0 4792980 126292 1515352    0    0     0     0 1403 8561  5  4 91  0  0 2021-12-09 12:45:29
 0  0      0 4791468 126296 1515508    0    0     0   784 1769 13944 19  9 69  3  0 2021-12-09 12:45:30
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 7  0      0 4791216 126296 1515512    0    0     0     0 1972 13497  8 10 82  0  0 2021-12-09 12:45:31
 6  0      0 4791132 126296 1515516    0    0     0  1032 1643 10695  8  5 78  9  0 2021-12-09 12:45:32
 0  0      0 4788128 126308 1515700    0    0     0   876 2138 15094 15  9 66 11  0 2021-12-09 12:45:33
 0  0      0 4789648 126308 1515912    0    0     0     4 2284 16363 13  8 79  0  0 2021-12-09 12:45:34
 1  0      0 4787864 126332 1516032    0    0     0   788 2099 13706 14  6 75  5  0 2021-12-09 12:45:35
 2  0      0 4790404 126332 1516244    0    0     0     0 1947 13662 10  4 86  0  0 2021-12-09 12:45:36
 0  0      0 4790908 126332 1516244    0    0     0     0 1193 8899  7  5 89  0  0 2021-12-09 12:45:37
 0  0      0 4790940 126332 1516408    0    0     0  1520 1896 15217 17  8 72  4  0 2021-12-09 12:45:38
 0  0      0 4790940 126332 1516408    0    0     0     0 1165 8349  5  4 91  0  0 2021-12-09 12:45:39
 0  0      0 4788420 126340 1516776    0    0     0   824 2908 22290 23  9 64  4  0 2021-12-09 12:45:40
 0  0      0 4789580 126340 1516776    0    0     0     0 1935 13225  8  5 88  0  0 2021-12-09 12:45:41
 0  1      0 4791192 126344 1516804    0    0     0   248 1506 11477 11  5 82  3  0 2021-12-09 12:45:42
 0  0      0 4788176 126352 1516928    0    0     0   556 1882 12320 11  7 80  2  0 2021-12-09 12:45:43
 0  0      0 4787160 126352 1517012    0    0     0     0 1494 10330  8  5 88  0  0 2021-12-09 12:45:44
 0  0      0 4787324 126372 1517108    0    0     0   788 1321 13626 19  7 71  4  0 2021-12-09 12:45:45
 2  0      0 4787916 126372 1517312    0    0     0     4 1737 13390 12  6 82  0  0 2021-12-09 12:45:46
 8  0      0 4788352 126372 1517636    0    0     0   540 3562 28608 27 12 59  3  0 2021-12-09 12:45:47
 1  0      0 4788916 126372 1517832    0    0     0   268 1361 12142 11  6 83  1  0 2021-12-09 12:45:48
 0  0      0 4788916 126372 1517832    0    0     0     0 1003 7508  7  2 91  0  0 2021-12-09 12:45:49
 3  0      0 4787940 126388 1517992    0    0     0   776 2355 17280 19  8 68  6  0 2021-12-09 12:45:50
 1  0      0 4788160 126388 1517992    0    0     0     0 1045 7000  5  1 94  0  0 2021-12-09 12:45:51
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  2      0 4787656 126388 1518128    0    0     0  1000 2328 15217 15  8 71  6  0 2021-12-09 12:45:52
 0  0      0 4787404 126388 1518396    0    0     0   784 1464 10184  9  5 84  3  0 2021-12-09 12:45:53
 0  0      0 4787152 126388 1518396    0    0     0     0 1570 10756  7  4 89  0  0 2021-12-09 12:45:54
 0  0      0 4787656 126396 1518556    0    0     0   848 2165 15155 15  5 75  5  0 2021-12-09 12:45:55
 0  0      0 4792584 126396 1515424    0    0     0     0 1571 10428  7  5 88  0  0 2021-12-09 12:45:56
 0  0      0 4793200 126400 1515608    0    0     0   788 1927 14662 14  6 73  7  0 2021-12-09 12:45:57
 1  0      0 4790900 126400 1515776    0    0     0   332 1951 18665 23 11 66  0  0 2021-12-09 12:45:58
 2  0      0 4789688 126400 1515860    0    0     0     0 1940 13488  8  7 85  0  0 2021-12-09 12:45:59
 0  0      0 4785352 126404 1516060    0    0     0   724 2321 18858 20  8 65  7  0 2021-12-09 12:46:00
 1  0      0 4786648 126404 1516104    0    0     0     0 1357 10210  8  5 87  0  0 2021-12-09 12:46:01
 0  0      0 4787344 126420 1516092    0    0     0   748 1448 15397 23  9 64  5  0 2021-12-09 12:46:02
 0  0      0 4788412 126420 1516268    0    0     0    48 1737 10522  8  6 87  0  0 2021-12-09 12:46:03
 2  0      0 4787916 126420 1516268    0    0     0     4 1460 10074  6  5 89  0  0 2021-12-09 12:46:04
 7  0      0 4787900 126432 1516424    0    0     0   752 1491 11431 14  5 73  7  0 2021-12-09 12:46:05
 0  0      0 4787152 126432 1516424    0    0     0     0 1222 8432  9  4 87  0  0 2021-12-09 12:46:06
 0  0      0 4785640 126436 1516596    0    0     0   756 1852 12889 13  6 76  5  0 2021-12-09 12:46:07
 0  0      0 4785892 126436 1516596    0    0     0   252 2008 13655  8  6 85  1  0 2021-12-09 12:46:08
 0  0      0 4786144 126436 1516600    0    0     0     0 1105 8247  5  5 90  0  0 2021-12-09 12:46:09
 0  0      0 4782868 126440 1516764    0    0     0   856 1884 15279 18  8 70  5  0 2021-12-09 12:46:10
 0  0      0 4785056 126440 1516764    0    0     0     0 1616 9972  7  5 89  0  0 2021-12-09 12:46:11
 4  0      0 4784348 126448 1516920    0    0     0   812 1951 13294 18  6 70  7  0 2021-12-09 12:46:12
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4783828 126448 1516920    0    0     0  1132 1479 9822  6  4 90  0  0 2021-12-09 12:46:13
 0  0      0 4783340 126448 1516924    0    0     0     0 1344 8520  6  4 90  0  0 2021-12-09 12:46:14
 0  0      0 4782324 126452 1517020    0    0     0   744 2299 15269 15  7 71  7  0 2021-12-09 12:46:15
 0  0      0 4781332 126452 1517088    0    0     0     4 1591 9646  5  4 91  0  0 2021-12-09 12:46:16
 0  0      0 4781548 126456 1517228    0    0     0   752 2406 16442 15  8 72  5  0 2021-12-09 12:46:17
 0  0      0 4784800 126456 1517256    0    0     0     0 1685 11355  7  4 89  0  0 2021-12-09 12:46:18
 6  0      0 4785024 126460 1517276    0    0     0   292 1561 10532  7  3 88  3  0 2021-12-09 12:46:19
 0  0      0 4783996 126472 1517420    0    0     0   448 1711 12453 13  6 77  4  0 2021-12-09 12:46:20
 5  0      0 4783852 126472 1517420    0    0     0     0  703 6424  6  4 91  0  0 2021-12-09 12:46:21
 0  0      0 4783592 126476 1517580    0    0     0  1056 1886 14422 16  6 68 10  0 2021-12-09 12:46:22
 0  0      0 4783340 126476 1517580    0    0     0     0 1290 9106  5  2 93  0  0 2021-12-09 12:46:23
 0  0      0 4781072 126492 1517744    0    0     0   724 1616 11821 13  5 77  5  0 2021-12-09 12:46:24
 0  0      0 4782080 126492 1517744    0    0     0     0 1637 11519  9  5 86  0  0 2021-12-09 12:46:25
 0  0      0 4784772 126492 1517744    0    0     0     0 1582 11145  8  5 88  0  0 2021-12-09 12:46:26
 1  0      0 4784600 126496 1517900    0    0     0   752 1363 13207 14  6 76  5  0 2021-12-09 12:46:27
 0  0      0 4784600 126496 1517900    0    0     0     4 1373 8265  7  4 90  0  0 2021-12-09 12:46:28
 0  0      0 4778552 126512 1518052    0    0     0   776 1837 12086 14  6 75  5  0 2021-12-09 12:46:29
 1  0      0 4778660 126512 1518052    0    0     0     0 1550 10789 10  6 84  0  0 2021-12-09 12:46:30
 0  0      0 4779812 126512 1518056    0    0     0     0 1817 12593  7  8 85  0  0 2021-12-09 12:46:31
 0  0      0 4779568 126516 1518176    0    0     0   760 2274 16205 17  8 72  4  0 2021-12-09 12:46:32
 0  5      0 4797540 126516 1518312    0    0     0  1436 1107 9069  8  6 70 17  0 2021-12-09 12:46:33
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4816796 126536 1516668    0    0     0  1320 1653 13035 11  8 58 23  0 2021-12-09 12:46:34
 0  0      0 4818072 126536 1516760    0    0     0     0  779 5881  4  2 94  0  0 2021-12-09 12:46:35
 0  0      0 4819868 126536 1516760    0    0     0     8  744 5109  3  3 94  0  0 2021-12-09 12:46:36
 0  0      0 4819656 126540 1516924    0    0     0   744 1333 10200 12  5 78  6  0 2021-12-09 12:46:37
 1  0      0 4820488 126540 1516924    0    0     0     4 1148 8144  6  3 91  0  0 2021-12-09 12:46:38
 0  0      0 4821420 126544 1517096    0    0     0   800 1509 11203 13  5 77  6  0 2021-12-09 12:46:39
 1  0      0 4820924 126544 1517096    0    0     0     4  728 5329  4  2 94  0  0 2021-12-09 12:46:40
 0  1      0 4819656 126552 1517136    0    0     0   364 1046 8027  7  4 87  3  0 2021-12-09 12:46:41
 2  0      0 4820272 126556 1517268    0    0     0   404 1283 9620 14  4 80  3  0 2021-12-09 12:46:42
 0  0      0 4820916 126556 1517272    0    0     0     0  677 4479  2  2 96  0  0 2021-12-09 12:46:43
 0  0      0 4820160 126560 1517384    0    0     0   764 1482 10852 12  4 78  7  0 2021-12-09 12:46:44
 0  0      0 4821168 126560 1517440    0    0     0     0 1128 7138  4  3 93  0  0 2021-12-09 12:46:45
 3  0      0 4820916 126560 1517600    0    0     0   800 1556 10438 11  5 79  6  0 2021-12-09 12:46:46
 0  0      0 4820664 126560 1517608    0    0     0     0  786 5942  5  3 93  0  0 2021-12-09 12:46:47
 0  0      0 4820412 126560 1517608    0    0     0     0  750 5663  6  2 93  0  0 2021-12-09 12:46:48
 0  0      0 4818396 126564 1517744    0    0     0   764 1531 10696 13  5 77  4  0 2021-12-09 12:46:49
 1  0      0 4818648 126564 1517792    0    0     0     0 1060 7066  7  3 90  0  0 2021-12-09 12:46:50
 0  0      0 4817640 126564 1517952    0    0     0   748 1651 11290 11  7 76  6  0 2021-12-09 12:46:51
 0  0      0 4817868 126564 1517960    0    0     0     4  898 6772  7  3 90  0  0 2021-12-09 12:46:52
 0  0      0 4818640 126564 1517960    0    0     0     0  803 5730  6  1 93  0  0 2021-12-09 12:46:53
 0  0      0 4817640 126568 1518052    0    0     0   840 1416 11863 15  8 73  4  0 2021-12-09 12:46:54
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4817860 126568 1518148    0    0     0     0  823 6165  6  4 90  0  0 2021-12-09 12:46:55
 0  1      0 4817096 126600 1518604    0    0     0  1736 1779 13159 15  7 68 10  0 2021-12-09 12:46:56
 0  0      0 4819604 126600 1518560    0    0     0   104 1142 7422  6  3 91  1  0 2021-12-09 12:46:57
 0  0      0 4820152 126600 1518560    0    0     0     4  926 6058  6  3 92  0  0 2021-12-09 12:46:58
 0  0      0 4819908 126608 1518736    0    0     0   960 1750 12217 14  5 75  6  0 2021-12-09 12:46:59
 0  0      0 4819908 126608 1518736    0    0     0     0  793 5798  5  3 92  0  0 2021-12-09 12:47:00
 1  0      0 4818648 126612 1518796    0    0     0   816 1542 11377 15  5 75  6  0 2021-12-09 12:47:01
 2  0      0 4818672 126612 1518904    0    0     0     0 1078 7377  8  4 88  0  0 2021-12-09 12:47:02
 0  1      0 4820932 126612 1515772    0    0     0    92  850 6253  4  3 93  1  0 2021-12-09 12:47:03
 0  0      0 4822208 126632 1515944    0    0     0  1296 1872 12001 12  5 77  7  0 2021-12-09 12:47:04
 0  0      0 4822692 126632 1515944    0    0     0     0 1099 7684  5  3 92  0  0 2021-12-09 12:47:05
 8  0      0 4822712 126632 1516116    0    0     0   880 1544 11900 13  7 73  8  0 2021-12-09 12:47:06
 0  0      0 4823216 126632 1516120    0    0     0     0  853 5498  5  2 94  0  0 2021-12-09 12:47:07
 0  1      0 4823468 126632 1516128    0    0     0    36  764 5631  4  2 94  0  0 2021-12-09 12:47:08
 0  0      0 4822964 126640 1516276    0    0     0  1224 1416 10992 16  5 74  6  0 2021-12-09 12:47:09
 0  0      0 4825424 126640 1516280    0    0     0     4 1016 7327  6  4 90  0  0 2021-12-09 12:47:10
 0  0      0 4823952 126640 1516380    0    0     0   848 1433 10904 15  5 74  6  0 2021-12-09 12:47:11
 0  0      0 4824988 126640 1516464    0    0     0     0  752 6072  6  2 92  0  0 2021-12-09 12:47:12
 4  1      0 4825248 126640 1516488    0    0     0   276  636 6209  5  2 91  2  0 2021-12-09 12:47:13
 0  0      0 4822932 126644 1516628    0    0     0   524 1510 10309 13  4 82  2  0 2021-12-09 12:47:14
 2  0      0 4823460 126644 1516628    0    0     0     0  954 6217  4  3 94  0  0 2021-12-09 12:47:15
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4822980 126644 1516696    0    0     0   816 1717 10751 12  6 77  4  0 2021-12-09 12:47:16
 0  0      0 4823208 126644 1516804    0    0     0     0 1021 6458  4  2 95  0  0 2021-12-09 12:47:17
 0  1      0 4821956 126644 1516944    0    0     0   744 1218 10185 11  4 79  6  0 2021-12-09 12:47:18
 7  0      0 4821704 126644 1516964    0    0     0    92  963 6047  4  2 93  1  0 2021-12-09 12:47:19
 0  0      0 4821704 126644 1516976    0    0     0     0  717 5539  4  2 94  0  0 2021-12-09 12:47:20
 0  0      0 4819688 126648 1517084    0    0     0   792 1451 10766 14  5 77  4  0 2021-12-09 12:47:21
 0  0      0 4821200 126648 1517140    0    0     0     4 1103 8268  8  3 89  0  0 2021-12-09 12:47:22
 0  0      0 4820092 126648 1517140    0    0     0   776 1403 10084 10  5 79  6  0 2021-12-09 12:47:23
 0  0      0 4821200 126648 1517320    0    0     0     0 1031 6869  5  3 92  0  0 2021-12-09 12:47:24
 0  0      0 4821452 126648 1517320    0    0     0     0  817 5623  3  2 95  0  0 2021-12-09 12:47:25
 0  0      0 4821704 126652 1517484    0    0     0   784 1578 12343 14  5 76  5  0 2021-12-09 12:47:26
 0  0      0 4821704 126652 1517488    0    0     0     0  692 5315  3  2 95  0  0 2021-12-09 12:47:27
 1  0      0 4820192 126656 1517592    0    0     0   812 1334 9701 11  5 79  6  0 2021-12-09 12:47:28
 0  0      0 4820176 126656 1517676    0    0     0     0  971 6419  4  4 92  0  0 2021-12-09 12:47:29
 2  0      0 4820432 126656 1517676    0    0     0     0  993 7732  8  5 88  0  0 2021-12-09 12:47:30
 0  0      0 4817672 126660 1517828    0    0     0   736 1779 13183 10 11 76  4  0 2021-12-09 12:47:31
 0  0      0 4819436 126660 1517832    0    0     0     0 1003 6573  4  4 92  0  0 2021-12-09 12:47:32
 0  0      0 4818680 126664 1518004    0    0     0   748 1619 11492 13  6 76  5  0 2021-12-09 12:47:33
 0  0      0 4819832 126664 1518004    0    0     0     4  853 6748  6  3 91  0  0 2021-12-09 12:47:34
 1  1      0 4820444 126664 1518032    0    0     0   364  785 6323  3  2 92  3  0 2021-12-09 12:47:35
 0  0      0 4819928 126664 1518172    0    0     0   524 1649 11131 13  4 81  2  0 2021-12-09 12:47:36
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 2  0      0 4820420 126664 1518172    0    0     0     0  802 5462  4  3 94  0  0 2021-12-09 12:47:37
 0  0      0 4818640 126668 1518272    0    0     0   812 1112 10063 11  5 80  4  0 2021-12-09 12:47:38
 0  0      0 4818912 126668 1518348    0    0     0     0  786 6374  4  3 94  0  0 2021-12-09 12:47:39
 0  1      0 4818176 126676 1518500    0    0     0   608  982 9079 12  5 80  4  0 2021-12-09 12:47:40
 2  0      0 4818420 126676 1518532    0    0     0   176  888 6966  7  3 89  1  0 2021-12-09 12:47:41
 0  0      0 4819148 126676 1518532    0    0     0     0  737 5998  8  3 89  0  0 2021-12-09 12:47:42
 0  0      0 4818160 126692 1518624    0    0     0   784 1523 11978 11  4 79  6  0 2021-12-09 12:47:43
 0  0      0 4818892 126692 1518696    0    0     0     0  735 5213  4  2 95  0  0 2021-12-09 12:47:44
 0  0      0 4818932 126692 1518776    0    0     0  1164 1665 11339 10  5 80  5  0 2021-12-09 12:47:45
 0  0      0 4820168 126692 1518872    0    0     0     4 1045 7494  6  4 90  0  0 2021-12-09 12:47:46
 1  0      0 4820176 126692 1518872    0    0     0     0  928 5831  3  2 95  0  0 2021-12-09 12:47:47
 3  0      0 4817584 126696 1518936    0    0     0   800 1680 12376 11  5 78  6  0 2021-12-09 12:47:48
 3  0      0 4818160 126696 1519040    0    0     0     0  541 4952  3  3 94  0  0 2021-12-09 12:47:49
 0  0      0 4818416 126700 1519184    0    0     0   760 1226 11297 15  4 76  6  0 2021-12-09 12:47:50
 0  0      0 4818436 126700 1519224    0    0     0     0 1063 6666  6  2 92  0  0 2021-12-09 12:47:51
 0  0      0 4819420 126700 1519224    0    0     0     4 1029 7236  6  2 92  0  0 2021-12-09 12:47:52
 0  0      0 4818932 126708 1519396    0    0     0   792 1466 9996 12  5 79  5  0 2021-12-09 12:47:53
 0  0      0 4818932 126708 1519396    0    0     0     0  597 5517  6  3 90  0  0 2021-12-09 12:47:54
 1  0      0 4813388 126736 1519816    0    0     0  1864 1878 12843 12  8 67 12  0 2021-12-09 12:47:55
 0  0      0 4818176 126736 1516712    0    0     0     0 1073 6747  4  3 93  0  0 2021-12-09 12:47:56
 8  1      0 4819124 126736 1516712    0    0     0   364  816 5868  3  2 91  4  0 2021-12-09 12:47:57
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 3  0      0 4819940 126744 1516888    0    0     0   600 1485 11396 12  5 81  2  0 2021-12-09 12:47:58
 0  0      0 4820868 126744 1516888    0    0     0     0  637 5527  3  2 95  0  0 2021-12-09 12:47:59
 0  0      0 4820696 126756 1517056    0    0     0   844 1362 10381 17  4 75  4  0 2021-12-09 12:48:00
 0  0      0 4820696 126756 1517056    0    0     0     0  672 5414  4  3 93  0  0 2021-12-09 12:48:01
 8  1      0 4819436 126756 1517144    0    0     0   492 1213 9018 13  3 80  4  0 2021-12-09 12:48:02
 0  0      0 4817884 126756 1517236    0    0     0   280 1288 8329  7  4 87  2  0 2021-12-09 12:48:03
 0  0      0 4818704 126756 1517220    0    0     0     4  722 5716  3  3 94  0  0 2021-12-09 12:48:04
 0  0      0 4817192 126756 1517376    0    0     0   800 1585 11180 14  5 76  5  0 2021-12-09 12:48:05
 0  0      0 4817948 126756 1517376    0    0     0     0  822 6460  5  2 93  0  0 2021-12-09 12:48:06
 1  0      0 4816940 126764 1517484    0    0     0   796 1570 11593 12  5 78  6  0 2021-12-09 12:48:07
 0  0      0 4819712 126764 1517552    0    0     0     0  688 5334  5  2 93  0  0 2021-12-09 12:48:08
 0  0      0 4819712 126764 1517552    0    0     0     0  750 5744  3  4 93  0  0 2021-12-09 12:48:09
 0  0      0 4816436 126768 1517736    0    0     0   868 1484 11465 15  6 76  4  0 2021-12-09 12:48:10
 0  0      0 4816436 126768 1517736    0    0     0    16  564 5073  5  3 93  0  0 2021-12-09 12:48:11
 0  0      0 4816436 126768 1517896    0    0     0   780 1350 10820 11  6 79  5  0 2021-12-09 12:48:12
 1  0      0 4816940 126768 1517900    0    0     0     0  986 6852  6  1 93  0  0 2021-12-09 12:48:13
 0  0      0 4816940 126768 1517900    0    0     0     0  949 6567  5  3 92  0  0 2021-12-09 12:48:14
 0  0      0 4814168 126784 1518004    0    0     0   796 1508 10176 11  5 79  5  0 2021-12-09 12:48:15
 0  0      0 4814176 126784 1518072    0    0     0   384  567 4771  3  4 93  1  0 2021-12-09 12:48:16
 0  0      0 4811176 126788 1518216    0    0     0   844 1451 10755 14  4 75  8  0 2021-12-09 12:48:17
 0  0      0 4810948 126788 1518244    0    0     0     0  921 6871  4  5 91  0  0 2021-12-09 12:48:18
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 4  0      0 4810916 126788 1518252    0    0     0    88  845 6549  4  2 93  1  0 2021-12-09 12:48:19
 0  0      0 4808404 126800 1518420    0    0     0   724 1439 10546 15  8 73  3  0 2021-12-09 12:48:20
 0  0      0 4809420 126800 1518420    0    0     0     0  830 6147  6  2 92  0  0 2021-12-09 12:48:21
 0  0      0 4809092 126800 1518496    0    0     0   836 1307 13096 24  8 63  5  0 2021-12-09 12:48:22
 0  0      0 4809632 126800 1518576    0    0     0     0  738 5816  3  2 95  0  0 2021-12-09 12:48:23
 1  1      0 4809896 126808 1518576    0    0     0   176  698 5828  3  3 92  2  0 2021-12-09 12:48:24
 0  0      0 4808396 126808 1518768    0    0     0   596 1463 9758 13  4 80  4  0 2021-12-09 12:48:25
 0  0      0 4809404 126808 1518768    0    0     0     0 1269 8488  6  3 92  0  0 2021-12-09 12:48:26
 0  0      0 4808400 126812 1518824    0    0     0   800 1740 12706 11  6 78  5  0 2021-12-09 12:48:27
 0  0      0 4809380 126812 1518928    0    0     0     4  527 4994  4  3 94  0  0 2021-12-09 12:48:28
 5  1      0 4809412 126812 1518996    0    0     0   788 1332 9933  9  6 81  4  0 2021-12-09 12:48:29
 0  0      0 4809916 126812 1519088    0    0     0    24 1264 8658  9  5 86  0  0 2021-12-09 12:48:30
 0  0      0 4809916 126812 1519088    0    0     0     0  904 7252  5  5 90  0  0 2021-12-09 12:48:31
 0  0      0 4808152 126820 1519272    0    0     0   772 1600 11523 13  6 76  5  0 2021-12-09 12:48:32
 0  0      0 4809412 126820 1519272    0    0     0     0 1136 7162  6  2 92  0  0 2021-12-09 12:48:33
 0  0      0 4809160 126832 1519356    0    0     0   828 1789 12023 14  7 74  5  0 2021-12-09 12:48:34
 5  0      0 4809664 126832 1519440    0    0     0     0  656 4833  4  1 95  0  0 2021-12-09 12:48:35
 0  0      0 4811156 126832 1519440    0    0     0    36 1136 7494  4  3 94  0  0 2021-12-09 12:48:36
 0  0      0 4810168 126840 1519600    0    0     0   800 1514 9972 13  6 78  4  0 2021-12-09 12:48:37
 0  0      0 4810924 126840 1519612    0    0     0     0  747 5693  4  3 93  0  0 2021-12-09 12:48:38
 3  0      0 4808344 126840 1519612    0    0     0   752 1426 10471 12  5 78  5  0 2021-12-09 12:48:39
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4809412 126840 1519788    0    0     0     4  873 6804  6  3 91  0  0 2021-12-09 12:48:40
 0  0      0 4809412 126840 1519788    0    0     0     0  782 6372  7  3 91  0  0 2021-12-09 12:48:41
 0  0      0 4808908 126844 1519960    0    0     0   792 1283 11859 15  5 75  6  0 2021-12-09 12:48:42
 0  0      0 4809396 126844 1519960    0    0     0     0  775 5922  2  3 95  0  0 2021-12-09 12:48:43
 0  0      0 4808908 126852 1520144    0    0     0   764 1275 9885  9  5 83  4  0 2021-12-09 12:48:44
 0  0      0 4809604 126852 1520144    0    0     0     0  720 6210  6  2 92  0  0 2021-12-09 12:48:45
 4  1      0 4809160 126860 1520180    0    0     0   468  978 9757  9  6 83  3  0 2021-12-09 12:48:46
 0  0      0 4807840 126864 1520316    0    0     0   352 1119 8633 11  4 84  2  0 2021-12-09 12:48:47
 0  0      0 4808160 126864 1520316    0    0     0     0  590 5079  4  1 95  0  0 2021-12-09 12:48:48
 0  0      0 4806872 126868 1520472    0    0     0   772 1468 11216 12  5 79  5  0 2021-12-09 12:48:49
 0  0      0 4807596 126868 1520500    0    0     0     0  596 5521  5  3 91  0  0 2021-12-09 12:48:50
 0  0      0 4808072 126868 1520640    0    0     0  1148 1453 11136 14  4 77  6  0 2021-12-09 12:48:51
 0  0      0 4808152 126868 1520664    0    0     0     4  793 6322  7  3 90  0  0 2021-12-09 12:48:52
 0  0      0 4808664 126868 1520668    0    0     0     0  738 6457  4  2 94  0  0 2021-12-09 12:48:53
 0  0      0 4805908 126884 1521052    0    0     0  1876 1821 12147 16  6 68 11  0 2021-12-09 12:48:54
 0  0      0 4809120 126884 1518088    0    0     0     0  913 6443  5  2 94  0  0 2021-12-09 12:48:55
 1  0      0 4809120 126888 1518088    0    0     0   880 1198 10241 11  4 76  8  0 2021-12-09 12:48:56
 0  0      0 4809900 126888 1518148    0    0     0     0  706 5440  5  3 93  0  0 2021-12-09 12:48:57
 0  0      0 4809900 126888 1518152    0    0     0     4  896 6628  5  2 93  0  0 2021-12-09 12:48:58
 0  0      0 4810924 126892 1518328    0    0     0   764 1752 12516 12  6 77  6  0 2021-12-09 12:48:59
 0  0      0 4810924 126892 1518328    0    0     0     0  693 5212  4  2 94  0  0 2021-12-09 12:49:00
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu----- -----timestamp-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st                 UTC
 1  0      0 4809140 126892 1518492    0    0     0   760 1262 10189 15  4 78  3  0 2021-12-09 12:49:01
 0  0      0 4810428 126892 1518496    0    0     0     0  831 6975  7  5 89  0  0 2021-12-09 12:49:02
 0  0      0 4810644 126892 1518496    0    0     0     0  655 5218  3  2 96  0  0 2021-12-09 12:49:03
 0  0      0 4809916 126904 1518652    0    0     0   788 1502 11500 12  5 80  4  0 2021-12-09 12:49:04
 0  0      0 4809916 126904 1518652    0    0     0     0  683 5680  3  2 95  0  0 2021-12-09 12:49:05
 0  0      0 4809412 126908 1518832    0    0     0   804 1679 12259 14  5 76  5  0 2021-12-09 12:49:06
 0  0      0 4809412 126908 1518832    0    0     0    40  620 5560  6  2 92  0  0 2021-12-09 12:49:07
 9  0      0 4810420 126908 1518868    0    0     0   432  995 7845  8  5 84  5  0 2021-12-09 12:49:08
 1  0      0 4807648 126908 1519000    0    0     0   336  850 7146  8  3 88  1  0 2021-12-09 12:49:09
 4  0      0 4808124 126908 1519004    0    0     0     0  701 5999  8  4 89  0  0 2021-12-09 12:49:10
 1  0      0 4808412 126912 1519140    0    0     0   860 1416 11863 23  6 64  6  0 2021-12-09 12:49:11
